ND,SD,NE,KS,OK,MN,IA,MO,AR,LA,MS,WI,IL,MI,IN,OH,KY,TN,AL,FL,GA,SC,NC,WV,MD,DE,PA,NJ,NY,NH,CT,RI,MA,VT,ME
1.79225,1.8619999999999999,1.1897,1.3757857142857142,1.6909999999999998,2.052363636363636,1.532941176470588,1.5724074074074073,2.0046842105263156,8.223833333333335,2.516,1.9642857142857142,1.5424,2.0060000000000002,2.348409090909091,2.30925,1.7923181818181826,1.9224285714285718,2.4500000000000006,2.4939166666666663,2.6039999999999996,2.99688,2.513933333333333,2.317783783783784,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.79225,1.8619999999999999,1.1897,1.3757857142857142,1.6909999999999998,2.052363636363636,1.532941176470588,1.5724074074074073,2.0046842105263156,8.223833333333335,2.516,1.9642857142857142,1.5424,2.0060000000000002,2.348409090909091,2.30925,1.7923181818181826,1.9224285714285718,2.4500000000000006,2.4939166666666663,2.6039999999999996,2.99688,2.513933333333333,2.317783783783784,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.79225,1.8619999999999999,1.1897,1.3757857142857142,1.6909999999999998,2.052363636363636,1.532941176470588,1.5724074074074073,2.0046842105263156,8.223833333333335,2.516,1.9642857142857142,1.5424,2.0060000000000002,2.348409090909091,2.30925,1.7923181818181826,1.9224285714285718,2.4500000000000006,2.4939166666666663,2.6039999999999996,2.99688,2.513933333333333,2.317783783783784,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.79225,1.8619999999999999,1.1897,1.3757857142857142,1.6909999999999998,2.052363636363636,1.532941176470588,1.5724074074074073,2.0046842105263156,8.223833333333335,2.516,1.9642857142857142,1.5424,2.0060000000000002,2.348409090909091,2.30925,1.7923181818181826,1.9224285714285718,2.4500000000000006,2.4939166666666663,2.6039999999999996,2.99688,2.513933333333333,2.317783783783784,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.79225,1.8619999999999999,1.1897,1.3757857142857142,1.6909999999999998,2.052363636363636,1.532941176470588,1.5724074074074073,2.0046842105263156,8.223833333333335,2.516,1.9642857142857142,1.5424,2.0060000000000002,2.348409090909091,2.30925,1.7923181818181826,1.9224285714285718,2.4500000000000006,2.4939166666666663,2.6039999999999996,2.99688,2.513933333333333,2.317783783783784,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.79225,1.8619999999999999,1.1897,1.3757857142857142,1.6909999999999998,2.052363636363636,1.532941176470588,1.5724074074074073,2.0046842105263156,8.223833333333335,2.516,1.9642857142857142,1.5424,2.0060000000000002,2.348409090909091,2.30925,1.7923181818181826,1.9224285714285718,2.4500000000000006,2.4939166666666663,2.6039999999999996,2.99688,2.513933333333333,2.317783783783784,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.79225,1.8619999999999999,1.1897,1.3757857142857142,1.6909999999999998,2.052363636363636,1.532941176470588,1.5724074074074073,2.0046842105263156,8.223833333333335,2.516,1.9642857142857142,1.5424,2.0060000000000002,2.348409090909091,2.30925,1.7923181818181826,1.9224285714285718,2.4500000000000006,2.4939166666666663,2.6039999999999996,2.99688,2.513933333333333,2.317783783783784,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.79225,1.8619999999999999,1.1897,1.3757857142857142,1.6909999999999998,2.052363636363636,1.532941176470588,1.5724074074074073,2.0046842105263156,8.223833333333335,2.516,1.9642857142857142,1.5424,2.0060000000000002,2.348409090909091,2.30925,1.7923181818181826,1.9224285714285718,2.4500000000000006,2.4939166666666663,2.6039999999999996,2.99688,2.513933333333333,2.317783783783784,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.79225,1.8619999999999999,1.1897,1.3757857142857142,1.6909999999999998,2.052363636363636,1.532941176470588,1.5724074074074073,2.0046842105263156,8.223833333333335,2.516,1.9642857142857142,1.5424,2.0060000000000002,2.348409090909091,2.30925,1.7923181818181826,1.9224285714285718,2.4500000000000006,2.4939166666666663,2.6039999999999996,2.99688,2.513933333333333,2.317783783783784,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.79225,1.8619999999999999,1.1897,1.3757857142857142,1.6909999999999998,2.052363636363636,1.532941176470588,1.5724074074074073,2.0046842105263156,8.223833333333335,2.516,1.9642857142857142,1.5424,2.0060000000000002,2.348409090909091,2.30925,1.7923181818181826,1.9224285714285718,2.4500000000000006,2.4939166666666663,2.6039999999999996,2.99688,2.513933333333333,2.317783783783784,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.79225,1.8619999999999999,1.1897,1.3757857142857142,1.6909999999999998,2.052363636363636,1.532941176470588,1.5724074074074073,2.0046842105263156,8.223833333333335,2.516,1.9642857142857142,1.5424,2.0060000000000002,2.348409090909091,2.30925,1.7923181818181826,1.9224285714285718,2.4500000000000006,2.4939166666666663,2.6039999999999996,2.99688,2.513933333333333,2.317783783783784,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.79225,1.8619999999999999,1.1897,1.3757857142857142,1.6909999999999998,2.052363636363636,1.532941176470588,1.5724074074074073,2.0046842105263156,8.223833333333335,2.516,1.9642857142857142,1.5424,2.0060000000000002,2.348409090909091,2.30925,1.7923181818181826,1.9224285714285718,2.4500000000000006,2.4939166666666663,2.6039999999999996,2.99688,2.513933333333333,2.317783783783784,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.79225,1.8619999999999999,1.1897,1.3757857142857142,1.6909999999999998,2.052363636363636,1.532941176470588,1.5724074074074073,2.0046842105263156,8.223833333333335,2.516,1.9642857142857142,1.5424,2.0060000000000002,2.348409090909091,2.30925,1.7923181818181826,1.9224285714285718,2.4500000000000006,2.4939166666666663,2.6039999999999996,2.99688,2.513933333333333,2.317783783783784,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.79225,1.8619999999999999,1.1897,1.3757857142857142,1.6909999999999998,2.052363636363636,1.532941176470588,1.5724074074074073,2.0046842105263156,8.223833333333335,2.516,1.9642857142857142,1.5424,2.0060000000000002,2.348409090909091,2.30925,1.7923181818181826,1.9224285714285718,2.4500000000000006,2.4939166666666663,2.6039999999999996,2.99688,2.513933333333333,2.317783783783784,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.79225,1.8619999999999999,1.1897,1.3757857142857142,1.6909999999999998,2.052363636363636,1.532941176470588,1.5724074074074073,2.0046842105263156,8.223833333333335,2.516,1.9642857142857142,1.5424,2.0060000000000002,2.348409090909091,2.30925,1.7923181818181826,1.9224285714285718,2.4500000000000006,2.4939166666666663,2.6039999999999996,2.99688,2.513933333333333,2.317783783783784,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.79225,1.8619999999999999,1.1897,1.3757857142857142,1.6909999999999998,2.052363636363636,1.532941176470588,1.5724074074074073,2.0046842105263156,8.223833333333335,2.516,1.9642857142857142,1.5424,2.0060000000000002,2.348409090909091,2.30925,1.7923181818181826,1.9224285714285718,2.4500000000000006,2.4939166666666663,2.6039999999999996,2.99688,2.513933333333333,2.317783783783784,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.79225,1.8619999999999999,1.1897,1.3757857142857142,1.6909999999999998,2.052363636363636,1.532941176470588,1.5724074074074073,2.0046842105263156,8.223833333333335,2.516,1.9642857142857142,1.5424,2.0060000000000002,2.348409090909091,2.30925,1.7923181818181826,1.9224285714285718,2.4500000000000006,2.4939166666666663,2.6039999999999996,2.99688,2.513933333333333,2.317783783783784,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.79225,1.8619999999999999,1.1897,1.3757857142857142,1.6909999999999998,2.052363636363636,1.532941176470588,1.5724074074074073,2.0046842105263156,8.223833333333335,2.516,1.9642857142857142,1.5424,2.0060000000000002,2.348409090909091,2.30925,1.7923181818181826,1.9224285714285718,2.4500000000000006,2.4939166666666663,2.6039999999999996,2.99688,2.513933333333333,2.317783783783784,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.79225,1.8619999999999999,1.1897,1.3757857142857142,1.6909999999999998,2.052363636363636,1.532941176470588,1.5724074074074073,2.0046842105263156,8.223833333333335,2.516,1.9642857142857142,1.5424,2.0060000000000002,2.348409090909091,2.30925,1.7923181818181826,1.9224285714285718,2.4500000000000006,2.4939166666666663,2.6039999999999996,2.99688,2.513933333333333,2.317783783783784,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.79225,1.8619999999999999,1.1897,1.3757857142857142,1.6909999999999998,2.052363636363636,1.532941176470588,1.5724074074074073,2.0046842105263156,8.223833333333335,2.516,1.9642857142857142,1.5424,2.0060000000000002,2.348409090909091,2.30925,1.7923181818181826,1.9224285714285718,2.4500000000000006,2.4939166666666663,2.6039999999999996,2.99688,2.513933333333333,2.317783783783784,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.79225,1.8619999999999999,1.1897,1.3757857142857142,1.6909999999999998,2.052363636363636,1.532941176470588,1.5724074074074073,2.0046842105263156,8.223833333333335,2.516,1.9642857142857142,1.5424,2.0060000000000002,2.348409090909091,2.30925,1.7923181818181826,1.9224285714285718,2.4500000000000006,2.4939166666666663,2.6039999999999996,2.99688,2.513933333333333,2.317783783783784,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.79225,1.8619999999999999,1.1897,1.3757857142857142,1.6909999999999998,2.052363636363636,1.532941176470588,1.5724074074074073,2.0046842105263156,8.223833333333335,2.516,1.9642857142857142,1.5424,2.0060000000000002,2.348409090909091,2.30925,1.7923181818181826,1.9224285714285718,2.4500000000000006,2.4939166666666663,2.6039999999999996,2.99688,2.513933333333333,2.317783783783784,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.79225,1.8619999999999999,1.1897,1.3757857142857142,1.6909999999999998,2.052363636363636,1.532941176470588,1.5724074074074073,2.0046842105263156,8.223833333333335,2.516,1.9642857142857142,1.5424,2.0060000000000002,2.348409090909091,2.30925,1.7923181818181826,1.9224285714285718,2.4500000000000006,2.4939166666666663,2.6039999999999996,2.99688,2.513933333333333,2.317783783783784,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.79225,1.8619999999999999,1.1897,1.3757857142857142,1.6909999999999998,2.052363636363636,1.532941176470588,1.5724074074074073,2.0046842105263156,8.223833333333335,2.516,1.9642857142857142,1.5424,2.0060000000000002,2.348409090909091,2.30925,1.7923181818181826,1.9224285714285718,2.4500000000000006,2.4939166666666663,2.6039999999999996,2.99688,2.513933333333333,2.317783783783784,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.79225,1.8619999999999999,1.1897,1.3757857142857142,1.6909999999999998,2.052363636363636,1.532941176470588,1.5724074074074073,2.0046842105263156,8.223833333333335,2.516,1.9642857142857142,1.5424,2.0060000000000002,2.348409090909091,2.30925,1.7923181818181826,1.9224285714285718,2.4500000000000006,2.4939166666666663,2.6039999999999996,2.99688,2.513933333333333,2.317783783783784,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.79225,1.8619999999999999,1.1897,1.3757857142857142,1.6909999999999998,2.052363636363636,1.532941176470588,1.5724074074074073,2.0046842105263156,8.223833333333335,2.516,1.9642857142857142,1.5424,2.0060000000000002,2.348409090909091,2.30925,1.7923181818181826,1.9224285714285718,2.4500000000000006,2.4939166666666663,2.6039999999999996,2.99688,2.513933333333333,2.317783783783784,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.79225,1.8619999999999999,1.1897,1.3757857142857142,1.6909999999999998,2.052363636363636,1.532941176470588,1.5724074074074073,2.0046842105263156,8.223833333333335,2.516,1.9642857142857142,1.5424,2.0060000000000002,2.348409090909091,2.30925,1.7923181818181826,1.9224285714285718,2.4500000000000006,2.4939166666666663,2.6039999999999996,2.99688,2.513933333333333,2.317783783783784,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.884875,1.96,1.2159285714285715,1.4346,1.7758333333333334,2.1085555555555553,1.5916,1.5856800000000004,1.904888888888889,6.537375,3.25,2.0019375,1.6989999999999998,2.091133333333333,2.3629090909090906,2.3085000000000004,1.7469016393442625,1.8283333333333334,2.288,2.324444444444444,2.7527,3.064222222222222,2.38576,2.2359310344827583,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.884875,1.96,1.2159285714285715,1.4346,1.7758333333333334,2.1085555555555553,1.5916,1.5856800000000004,1.904888888888889,6.537375,3.25,2.0019375,1.6989999999999998,2.091133333333333,2.3629090909090906,2.3085000000000004,1.7469016393442625,1.8283333333333334,2.288,2.324444444444444,2.7527,3.064222222222222,2.38576,2.2359310344827583,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.884875,1.96,1.2159285714285715,1.4346,1.7758333333333334,2.1085555555555553,1.5916,1.5856800000000004,1.904888888888889,6.537375,3.25,2.0019375,1.6989999999999998,2.091133333333333,2.3629090909090906,2.3085000000000004,1.7469016393442625,1.8283333333333334,2.288,2.324444444444444,2.7527,3.064222222222222,2.38576,2.2359310344827583,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.884875,1.96,1.2159285714285715,1.4346,1.7758333333333334,2.1085555555555553,1.5916,1.5856800000000004,1.904888888888889,6.537375,3.25,2.0019375,1.6989999999999998,2.091133333333333,2.3629090909090906,2.3085000000000004,1.7469016393442625,1.8283333333333334,2.288,2.324444444444444,2.7527,3.064222222222222,2.38576,2.2359310344827583,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.884875,1.96,1.2159285714285715,1.4346,1.7758333333333334,2.1085555555555553,1.5916,1.5856800000000004,1.904888888888889,6.537375,3.25,2.0019375,1.6989999999999998,2.091133333333333,2.3629090909090906,2.3085000000000004,1.7469016393442625,1.8283333333333334,2.288,2.324444444444444,2.7527,3.064222222222222,2.38576,2.2359310344827583,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.884875,1.96,1.2159285714285715,1.4346,1.7758333333333334,2.1085555555555553,1.5916,1.5856800000000004,1.904888888888889,6.537375,3.25,2.0019375,1.6989999999999998,2.091133333333333,2.3629090909090906,2.3085000000000004,1.7469016393442625,1.8283333333333334,2.288,2.324444444444444,2.7527,3.064222222222222,2.38576,2.2359310344827583,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.884875,1.96,1.2159285714285715,1.4346,1.7758333333333334,2.1085555555555553,1.5916,1.5856800000000004,1.904888888888889,6.537375,3.25,2.0019375,1.6989999999999998,2.091133333333333,2.3629090909090906,2.3085000000000004,1.7469016393442625,1.8283333333333334,2.288,2.324444444444444,2.7527,3.064222222222222,2.38576,2.2359310344827583,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.884875,1.96,1.2159285714285715,1.4346,1.7758333333333334,2.1085555555555553,1.5916,1.5856800000000004,1.904888888888889,6.537375,3.25,2.0019375,1.6989999999999998,2.091133333333333,2.3629090909090906,2.3085000000000004,1.7469016393442625,1.8283333333333334,2.288,2.324444444444444,2.7527,3.064222222222222,2.38576,2.2359310344827583,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.884875,1.96,1.2159285714285715,1.4346,1.7758333333333334,2.1085555555555553,1.5916,1.5856800000000004,1.904888888888889,6.537375,3.25,2.0019375,1.6989999999999998,2.091133333333333,2.3629090909090906,2.3085000000000004,1.7469016393442625,1.8283333333333334,2.288,2.324444444444444,2.7527,3.064222222222222,2.38576,2.2359310344827583,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.884875,1.96,1.2159285714285715,1.4346,1.7758333333333334,2.1085555555555553,1.5916,1.5856800000000004,1.904888888888889,6.537375,3.25,2.0019375,1.6989999999999998,2.091133333333333,2.3629090909090906,2.3085000000000004,1.7469016393442625,1.8283333333333334,2.288,2.324444444444444,2.7527,3.064222222222222,2.38576,2.2359310344827583,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.884875,1.96,1.2159285714285715,1.4346,1.7758333333333334,2.1085555555555553,1.5916,1.5856800000000004,1.904888888888889,6.537375,3.25,2.0019375,1.6989999999999998,2.091133333333333,2.3629090909090906,2.3085000000000004,1.7469016393442625,1.8283333333333334,2.288,2.324444444444444,2.7527,3.064222222222222,2.38576,2.2359310344827583,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.884875,1.96,1.2159285714285715,1.4346,1.7758333333333334,2.1085555555555553,1.5916,1.5856800000000004,1.904888888888889,6.537375,3.25,2.0019375,1.6989999999999998,2.091133333333333,2.3629090909090906,2.3085000000000004,1.7469016393442625,1.8283333333333334,2.288,2.324444444444444,2.7527,3.064222222222222,2.38576,2.2359310344827583,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.884875,1.96,1.2159285714285715,1.4346,1.7758333333333334,2.1085555555555553,1.5916,1.5856800000000004,1.904888888888889,6.537375,3.25,2.0019375,1.6989999999999998,2.091133333333333,2.3629090909090906,2.3085000000000004,1.7469016393442625,1.8283333333333334,2.288,2.324444444444444,2.7527,3.064222222222222,2.38576,2.2359310344827583,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.884875,1.96,1.2159285714285715,1.4346,1.7758333333333334,2.1085555555555553,1.5916,1.5856800000000004,1.904888888888889,6.537375,3.25,2.0019375,1.6989999999999998,2.091133333333333,2.3629090909090906,2.3085000000000004,1.7469016393442625,1.8283333333333334,2.288,2.324444444444444,2.7527,3.064222222222222,2.38576,2.2359310344827583,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.884875,1.96,1.2159285714285715,1.4346,1.7758333333333334,2.1085555555555553,1.5916,1.5856800000000004,1.904888888888889,6.537375,3.25,2.0019375,1.6989999999999998,2.091133333333333,2.3629090909090906,2.3085000000000004,1.7469016393442625,1.8283333333333334,2.288,2.324444444444444,2.7527,3.064222222222222,2.38576,2.2359310344827583,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.884875,1.96,1.2159285714285715,1.4346,1.7758333333333334,2.1085555555555553,1.5916,1.5856800000000004,1.904888888888889,6.537375,3.25,2.0019375,1.6989999999999998,2.091133333333333,2.3629090909090906,2.3085000000000004,1.7469016393442625,1.8283333333333334,2.288,2.324444444444444,2.7527,3.064222222222222,2.38576,2.2359310344827583,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.884875,1.96,1.2159285714285715,1.4346,1.7758333333333334,2.1085555555555553,1.5916,1.5856800000000004,1.904888888888889,6.537375,3.25,2.0019375,1.6989999999999998,2.091133333333333,2.3629090909090906,2.3085000000000004,1.7469016393442625,1.8283333333333334,2.288,2.324444444444444,2.7527,3.064222222222222,2.38576,2.2359310344827583,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.884875,1.96,1.2159285714285715,1.4346,1.7758333333333334,2.1085555555555553,1.5916,1.5856800000000004,1.904888888888889,6.537375,3.25,2.0019375,1.6989999999999998,2.091133333333333,2.3629090909090906,2.3085000000000004,1.7469016393442625,1.8283333333333334,2.288,2.324444444444444,2.7527,3.064222222222222,2.38576,2.2359310344827583,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.884875,1.96,1.2159285714285715,1.4346,1.7758333333333334,2.1085555555555553,1.5916,1.5856800000000004,1.904888888888889,6.537375,3.25,2.0019375,1.6989999999999998,2.091133333333333,2.3629090909090906,2.3085000000000004,1.7469016393442625,1.8283333333333334,2.288,2.324444444444444,2.7527,3.064222222222222,2.38576,2.2359310344827583,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.884875,1.96,1.2159285714285715,1.4346,1.7758333333333334,2.1085555555555553,1.5916,1.5856800000000004,1.904888888888889,6.537375,3.25,2.0019375,1.6989999999999998,2.091133333333333,2.3629090909090906,2.3085000000000004,1.7469016393442625,1.8283333333333334,2.288,2.324444444444444,2.7527,3.064222222222222,2.38576,2.2359310344827583,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.884875,1.96,1.2159285714285715,1.4346,1.7758333333333334,2.1085555555555553,1.5916,1.5856800000000004,1.904888888888889,6.537375,3.25,2.0019375,1.6989999999999998,2.091133333333333,2.3629090909090906,2.3085000000000004,1.7469016393442625,1.8283333333333334,2.288,2.324444444444444,2.7527,3.064222222222222,2.38576,2.2359310344827583,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
