ND,SD,NE,KS,OK,MN,IA,MO,AR,LA,MS,WI,IL,MI,IN,OH,KY,TN,AL,FL,GA,SC,NC,WV,MD,DE,PA,NJ,NY,NH,CT,RI,MA,VT,ME
1.6762499999999998,2.084,1.3458461538461537,1.6788124999999996,1.7299999999999998,2.1011176470588238,1.7095925925925928,1.723421052631579,1.9121935483870969,1.9000769230769234,3.0729999999999995,2.2375250000000007,1.7253076923076924,2.3245384615384617,2.2306046511627913,2.0673636363636367,1.9796000000000005,2.2441818181818185,2.2369375,2.9817142857142858,2.6337142857142855,3.36404,3.1026129032258063,2.34201724137931,3.25,3.25,3.25,3.25,3.25,3.613,3.25,3.25,3.25,3.25,3.25
1.6762499999999998,2.084,1.3458461538461537,1.6788124999999996,1.7299999999999998,2.1011176470588238,1.7095925925925928,1.723421052631579,1.9121935483870969,1.9000769230769234,3.0729999999999995,2.2375250000000007,1.7253076923076924,2.3245384615384617,2.2306046511627913,2.0673636363636367,1.9796000000000005,2.2441818181818185,2.2369375,2.9817142857142858,2.6337142857142855,3.36404,3.1026129032258063,2.34201724137931,3.25,3.25,3.25,3.25,3.25,3.613,3.25,3.25,3.25,3.25,3.25
1.6762499999999998,2.084,1.3458461538461537,1.6788124999999996,1.7299999999999998,2.1011176470588238,1.7095925925925928,1.723421052631579,1.9121935483870969,1.9000769230769234,3.0729999999999995,2.2375250000000007,1.7253076923076924,2.3245384615384617,2.2306046511627913,2.0673636363636367,1.9796000000000005,2.2441818181818185,2.2369375,2.9817142857142858,2.6337142857142855,3.36404,3.1026129032258063,2.34201724137931,3.25,3.25,3.25,3.25,3.25,3.613,3.25,3.25,3.25,3.25,3.25
1.6762499999999998,2.084,1.3458461538461537,1.6788124999999996,1.7299999999999998,2.1011176470588238,1.7095925925925928,1.723421052631579,1.9121935483870969,1.9000769230769234,3.0729999999999995,2.2375250000000007,1.7253076923076924,2.3245384615384617,2.2306046511627913,2.0673636363636367,1.9796000000000005,2.2441818181818185,2.2369375,2.9817142857142858,2.6337142857142855,3.36404,3.1026129032258063,2.34201724137931,3.25,3.25,3.25,3.25,3.25,3.613,3.25,3.25,3.25,3.25,3.25
1.6762499999999998,2.084,1.3458461538461537,1.6788124999999996,1.7299999999999998,2.1011176470588238,1.7095925925925928,1.723421052631579,1.9121935483870969,1.9000769230769234,3.0729999999999995,2.2375250000000007,1.7253076923076924,2.3245384615384617,2.2306046511627913,2.0673636363636367,1.9796000000000005,2.2441818181818185,2.2369375,2.9817142857142858,2.6337142857142855,3.36404,3.1026129032258063,2.34201724137931,3.25,3.25,3.25,3.25,3.25,3.613,3.25,3.25,3.25,3.25,3.25
1.6762499999999998,2.084,1.3458461538461537,1.6788124999999996,1.7299999999999998,2.1011176470588238,1.7095925925925928,1.723421052631579,1.9121935483870969,1.9000769230769234,3.0729999999999995,2.2375250000000007,1.7253076923076924,2.3245384615384617,2.2306046511627913,2.0673636363636367,1.9796000000000005,2.2441818181818185,2.2369375,2.9817142857142858,2.6337142857142855,3.36404,3.1026129032258063,2.34201724137931,3.25,3.25,3.25,3.25,3.25,3.613,3.25,3.25,3.25,3.25,3.25
1.6762499999999998,2.084,1.3458461538461537,1.6788124999999996,1.7299999999999998,2.1011176470588238,1.7095925925925928,1.723421052631579,1.9121935483870969,1.9000769230769234,3.0729999999999995,2.2375250000000007,1.7253076923076924,2.3245384615384617,2.2306046511627913,2.0673636363636367,1.9796000000000005,2.2441818181818185,2.2369375,2.9817142857142858,2.6337142857142855,3.36404,3.1026129032258063,2.34201724137931,3.25,3.25,3.25,3.25,3.25,3.613,3.25,3.25,3.25,3.25,3.25
1.6762499999999998,2.084,1.3458461538461537,1.6788124999999996,1.7299999999999998,2.1011176470588238,1.7095925925925928,1.723421052631579,1.9121935483870969,1.9000769230769234,3.0729999999999995,2.2375250000000007,1.7253076923076924,2.3245384615384617,2.2306046511627913,2.0673636363636367,1.9796000000000005,2.2441818181818185,2.2369375,2.9817142857142858,2.6337142857142855,3.36404,3.1026129032258063,2.34201724137931,3.25,3.25,3.25,3.25,3.25,3.613,3.25,3.25,3.25,3.25,3.25
1.6762499999999998,2.084,1.3458461538461537,1.6788124999999996,1.7299999999999998,2.1011176470588238,1.7095925925925928,1.723421052631579,1.9121935483870969,1.9000769230769234,3.0729999999999995,2.2375250000000007,1.7253076923076924,2.3245384615384617,2.2306046511627913,2.0673636363636367,1.9796000000000005,2.2441818181818185,2.2369375,2.9817142857142858,2.6337142857142855,3.36404,3.1026129032258063,2.34201724137931,3.25,3.25,3.25,3.25,3.25,3.613,3.25,3.25,3.25,3.25,3.25
1.6762499999999998,2.084,1.3458461538461537,1.6788124999999996,1.7299999999999998,2.1011176470588238,1.7095925925925928,1.723421052631579,1.9121935483870969,1.9000769230769234,3.0729999999999995,2.2375250000000007,1.7253076923076924,2.3245384615384617,2.2306046511627913,2.0673636363636367,1.9796000000000005,2.2441818181818185,2.2369375,2.9817142857142858,2.6337142857142855,3.36404,3.1026129032258063,2.34201724137931,3.25,3.25,3.25,3.25,3.25,3.613,3.25,3.25,3.25,3.25,3.25
1.6762499999999998,2.084,1.3458461538461537,1.6788124999999996,1.7299999999999998,2.1011176470588238,1.7095925925925928,1.723421052631579,1.9121935483870969,1.9000769230769234,3.0729999999999995,2.2375250000000007,1.7253076923076924,2.3245384615384617,2.2306046511627913,2.0673636363636367,1.9796000000000005,2.2441818181818185,2.2369375,2.9817142857142858,2.6337142857142855,3.36404,3.1026129032258063,2.34201724137931,3.25,3.25,3.25,3.25,3.25,3.613,3.25,3.25,3.25,3.25,3.25
1.6762499999999998,2.084,1.3458461538461537,1.6788124999999996,1.7299999999999998,2.1011176470588238,1.7095925925925928,1.723421052631579,1.9121935483870969,1.9000769230769234,3.0729999999999995,2.2375250000000007,1.7253076923076924,2.3245384615384617,2.2306046511627913,2.0673636363636367,1.9796000000000005,2.2441818181818185,2.2369375,2.9817142857142858,2.6337142857142855,3.36404,3.1026129032258063,2.34201724137931,3.25,3.25,3.25,3.25,3.25,3.613,3.25,3.25,3.25,3.25,3.25
1.6762499999999998,2.084,1.3458461538461537,1.6788124999999996,1.7299999999999998,2.1011176470588238,1.7095925925925928,1.723421052631579,1.9121935483870969,1.9000769230769234,3.0729999999999995,2.2375250000000007,1.7253076923076924,2.3245384615384617,2.2306046511627913,2.0673636363636367,1.9796000000000005,2.2441818181818185,2.2369375,2.9817142857142858,2.6337142857142855,3.36404,3.1026129032258063,2.34201724137931,3.25,3.25,3.25,3.25,3.25,3.613,3.25,3.25,3.25,3.25,3.25
1.6762499999999998,2.084,1.3458461538461537,1.6788124999999996,1.7299999999999998,2.1011176470588238,1.7095925925925928,1.723421052631579,1.9121935483870969,1.9000769230769234,3.0729999999999995,2.2375250000000007,1.7253076923076924,2.3245384615384617,2.2306046511627913,2.0673636363636367,1.9796000000000005,2.2441818181818185,2.2369375,2.9817142857142858,2.6337142857142855,3.36404,3.1026129032258063,2.34201724137931,3.25,3.25,3.25,3.25,3.25,3.613,3.25,3.25,3.25,3.25,3.25
1.6762499999999998,2.084,1.3458461538461537,1.6788124999999996,1.7299999999999998,2.1011176470588238,1.7095925925925928,1.723421052631579,1.9121935483870969,1.9000769230769234,3.0729999999999995,2.2375250000000007,1.7253076923076924,2.3245384615384617,2.2306046511627913,2.0673636363636367,1.9796000000000005,2.2441818181818185,2.2369375,2.9817142857142858,2.6337142857142855,3.36404,3.1026129032258063,2.34201724137931,3.25,3.25,3.25,3.25,3.25,3.613,3.25,3.25,3.25,3.25,3.25
1.6762499999999998,2.084,1.3458461538461537,1.6788124999999996,1.7299999999999998,2.1011176470588238,1.7095925925925928,1.723421052631579,1.9121935483870969,1.9000769230769234,3.0729999999999995,2.2375250000000007,1.7253076923076924,2.3245384615384617,2.2306046511627913,2.0673636363636367,1.9796000000000005,2.2441818181818185,2.2369375,2.9817142857142858,2.6337142857142855,3.36404,3.1026129032258063,2.34201724137931,3.25,3.25,3.25,3.25,3.25,3.613,3.25,3.25,3.25,3.25,3.25
1.6762499999999998,2.084,1.3458461538461537,1.6788124999999996,1.7299999999999998,2.1011176470588238,1.7095925925925928,1.723421052631579,1.9121935483870969,1.9000769230769234,3.0729999999999995,2.2375250000000007,1.7253076923076924,2.3245384615384617,2.2306046511627913,2.0673636363636367,1.9796000000000005,2.2441818181818185,2.2369375,2.9817142857142858,2.6337142857142855,3.36404,3.1026129032258063,2.34201724137931,3.25,3.25,3.25,3.25,3.25,3.613,3.25,3.25,3.25,3.25,3.25
1.6762499999999998,2.084,1.3458461538461537,1.6788124999999996,1.7299999999999998,2.1011176470588238,1.7095925925925928,1.723421052631579,1.9121935483870969,1.9000769230769234,3.0729999999999995,2.2375250000000007,1.7253076923076924,2.3245384615384617,2.2306046511627913,2.0673636363636367,1.9796000000000005,2.2441818181818185,2.2369375,2.9817142857142858,2.6337142857142855,3.36404,3.1026129032258063,2.34201724137931,3.25,3.25,3.25,3.25,3.25,3.613,3.25,3.25,3.25,3.25,3.25
1.6762499999999998,2.084,1.3458461538461537,1.6788124999999996,1.7299999999999998,2.1011176470588238,1.7095925925925928,1.723421052631579,1.9121935483870969,1.9000769230769234,3.0729999999999995,2.2375250000000007,1.7253076923076924,2.3245384615384617,2.2306046511627913,2.0673636363636367,1.9796000000000005,2.2441818181818185,2.2369375,2.9817142857142858,2.6337142857142855,3.36404,3.1026129032258063,2.34201724137931,3.25,3.25,3.25,3.25,3.25,3.613,3.25,3.25,3.25,3.25,3.25
1.6762499999999998,2.084,1.3458461538461537,1.6788124999999996,1.7299999999999998,2.1011176470588238,1.7095925925925928,1.723421052631579,1.9121935483870969,1.9000769230769234,3.0729999999999995,2.2375250000000007,1.7253076923076924,2.3245384615384617,2.2306046511627913,2.0673636363636367,1.9796000000000005,2.2441818181818185,2.2369375,2.9817142857142858,2.6337142857142855,3.36404,3.1026129032258063,2.34201724137931,3.25,3.25,3.25,3.25,3.25,3.613,3.25,3.25,3.25,3.25,3.25
1.6762499999999998,2.084,1.3458461538461537,1.6788124999999996,1.7299999999999998,2.1011176470588238,1.7095925925925928,1.723421052631579,1.9121935483870969,1.9000769230769234,3.0729999999999995,2.2375250000000007,1.7253076923076924,2.3245384615384617,2.2306046511627913,2.0673636363636367,1.9796000000000005,2.2441818181818185,2.2369375,2.9817142857142858,2.6337142857142855,3.36404,3.1026129032258063,2.34201724137931,3.25,3.25,3.25,3.25,3.25,3.613,3.25,3.25,3.25,3.25,3.25
1.6762499999999998,2.084,1.3458461538461537,1.6788124999999996,1.7299999999999998,2.1011176470588238,1.7095925925925928,1.723421052631579,1.9121935483870969,1.9000769230769234,3.0729999999999995,2.2375250000000007,1.7253076923076924,2.3245384615384617,2.2306046511627913,2.0673636363636367,1.9796000000000005,2.2441818181818185,2.2369375,2.9817142857142858,2.6337142857142855,3.36404,3.1026129032258063,2.34201724137931,3.25,3.25,3.25,3.25,3.25,3.613,3.25,3.25,3.25,3.25,3.25
1.6762499999999998,2.084,1.3458461538461537,1.6788124999999996,1.7299999999999998,2.1011176470588238,1.7095925925925928,1.723421052631579,1.9121935483870969,1.9000769230769234,3.0729999999999995,2.2375250000000007,1.7253076923076924,2.3245384615384617,2.2306046511627913,2.0673636363636367,1.9796000000000005,2.2441818181818185,2.2369375,2.9817142857142858,2.6337142857142855,3.36404,3.1026129032258063,2.34201724137931,3.25,3.25,3.25,3.25,3.25,3.613,3.25,3.25,3.25,3.25,3.25
1.6762499999999998,2.084,1.3458461538461537,1.6788124999999996,1.7299999999999998,2.1011176470588238,1.7095925925925928,1.723421052631579,1.9121935483870969,1.9000769230769234,3.0729999999999995,2.2375250000000007,1.7253076923076924,2.3245384615384617,2.2306046511627913,2.0673636363636367,1.9796000000000005,2.2441818181818185,2.2369375,2.9817142857142858,2.6337142857142855,3.36404,3.1026129032258063,2.34201724137931,3.25,3.25,3.25,3.25,3.25,3.613,3.25,3.25,3.25,3.25,3.25
