,"Southern Company Services, Inc. - Trans",ISO New England,"Midcontinent Independent System Operator, Inc.","PJM Interconnection, LLC","Alcoa Power Generating, Inc. - Yadkin Division","Associated Electric Cooperative, Inc.",City of Homestead,City of Tallahassee,Duke Energy Carolinas,"Duke Energy Florida, Inc.",Duke Energy Progress East,Duke Energy Progress West,"Electric Energy, Inc.",Florida Municipal Power Pool,Florida Power & Light Co.,Gainesville Regional Utilities,"Gridforce Energy Management, LLC",JEA,Louisville Gas and Electric Company and Kentucky Utilities Company,Utilities Commission of New Smyrna Beach,New York Independent System Operator,NorthWestern Corporation,Ohio Valley Electric Corporation,PowerSouth Energy Cooperative,Public Service Company of New Mexico,Seminole Electric Cooperative,"Dominion Energy South Carolina, Inc.",South Carolina Public Service Authority,Southeastern Power Administration,Southwest Power Pool,Southwestern Power Administration,Tampa Electric Company,Tennessee Valley Authority,Western Area Power Administration - Rocky Mountain Region,Western Area Power Administration - Upper Great Plains West,New Brunswick System Operator,"Electric Reliability Council of Texas, Inc."
20,2.49,4.17820581440163,2.5647246586406256,2.066325708537037,2.566660538095215,2.615643860470524,2.674041326817443,2.570232895380075,2.559685014254498,2.617706684687012,2.6097813463832047,2.548083343689278,2.5945384125840616,2.6433399611592048,2.6482192399467754,2.609353093399897,2.6800132648942827,2.576762150259589,2.5520170347446425,2.6327788420673834,3.118096851918351,2.7369857047915267,2.432064240006967,2.534606747387275,2.6930696128463665,2.616033636360406,2.593867120465843,2.5993128590272896,2.5466065800952276,2.6549134206431213,2.606945026730077,2.634593601470515,2.573500689296424,2.698271833622949,2.731510744466808,3.5471158484172314,2.6633085878778027
21,2.45,4.062595809216401,2.523760200035571,2.0062812908862675,2.507357808058675,2.564736490529015,2.6169146397865246,2.5211660682276995,2.5020506368671342,2.564302714381192,2.549373162634105,2.4916013607642746,2.5410000621808457,2.5879778045815964,2.592605824522095,2.55643747440434,2.624079363352335,2.526922081682462,2.4956064658309436,2.5779308238177556,3.0382539472637697,2.677968950681678,2.3721251206501104,2.48936863358139,2.636344331237265,2.562751297713162,2.5384572709760453,2.5425588808638264,2.4999924678395495,2.60160977978533,2.5542073898915283,2.5800338942810033,2.5212050616522625,2.6416581645519264,2.672875486188114,3.4540028018219795,2.6079827577421044
22,2.51,4.236010816994244,2.5852068879431527,2.0963479173624213,2.5963119031134845,2.6410975454412777,2.702604670332901,2.5947663089562623,2.5885022029481797,2.644408669839921,2.639985438257754,2.5763243351517793,2.621307587785669,2.671021039448009,2.676025947659115,2.635810902897675,2.7079802156652564,2.601682184548152,2.580222319201491,2.660202851192197,3.1580183042456422,2.766494081846451,2.462033799685396,2.5572258042902174,2.7214322536509163,2.6426748056840275,2.6215720452107405,2.627689848109021,2.5699136362230663,2.6815652410720174,2.6333138451493507,2.66187345506527,2.5996485031185044,2.72657866815846,2.760828373606154,3.593672371714857,2.6909715029456516
23,2.57,4.409425824772086,2.646653575850734,2.1864145438385743,2.6852659981682936,2.717458600353541,2.7882947008792773,2.668366549684825,2.6749537690292247,2.7245146252986503,2.7305977138814033,2.661047309539284,2.701615113390492,2.7540642743144215,2.759446070796134,2.71518433139101,2.7918810679781774,2.6764422874138427,2.664838172572039,2.7424748785666386,3.277782661227514,2.855019213011224,2.5519424787206804,2.625082974999044,2.8065201760645677,2.7225983136548937,2.7046868194454365,2.712820815354215,2.6398348046065836,2.761520702358704,2.7124203004071723,2.7437130158495373,2.678091944584746,2.8114991717649924,2.848781261024193,3.7333419416077347,2.773960248149198
24,2.63,4.5828408325499295,2.708100263758316,2.276481170314728,2.7742200932231036,2.7938196552658034,2.8739847314256544,2.7419667904133886,2.7614053351102705,2.80462058075738,2.8212099895050526,2.745770283926789,2.7819226389953156,2.837107509180835,2.842866193933154,2.794557759884345,2.8757819202910992,2.7512023902795333,2.749454025942587,2.824746905941081,3.3975470182093868,2.943544344175998,2.641851157755966,2.692940145707872,2.891608098478219,2.8025218216257595,2.7878015936801326,2.79795178259941,2.7097559729901004,2.8414761636453925,2.791526755664995,2.8255525766338043,2.756535386050989,2.8964196753715257,2.936734148442233,3.873011511500614,2.8569489933527454
25,2.73,4.8718658455130015,2.810511410270952,2.426592214441651,2.9224769183144534,2.921088080119575,3.0168014490029487,2.8646338582943267,2.90549127857868,2.938130506521929,2.972230448877801,2.8869752412392975,2.915768515003355,2.975512900624856,2.9818997324948526,2.926846807373237,3.0156166741459685,2.8758025617223506,2.890480448226833,2.9618669515651512,3.5971542798458405,3.091086229450621,2.7916989561481085,2.8060354302225843,3.0334213025009715,2.9357276682438695,2.9263262174046254,2.939836728008068,2.8262912536292957,2.974735265789872,2.9233708477613654,2.961951844607583,2.8872744551613927,3.0379538480490806,3.0833222941389655,4.105794127988744,2.995263568691991
26,2.77,4.987475850698231,2.851475868876006,2.4866366320924205,2.9817796483509937,2.971995450061084,3.0739281360338664,2.9137006854467025,2.963125655966044,2.9915344768277485,3.0326386326269006,2.943457224164301,2.969306865406571,3.030875057202465,3.0375131479195323,2.9797624263687936,3.0715505756879162,2.9256426302994774,2.946891017140532,3.016714969814779,3.676997184500423,3.15010298356047,2.8516380755049653,2.851273544028469,3.090146584110073,2.989010006891114,2.9817360668944226,2.996590706171532,2.872905365884974,3.028038906647663,2.976108484599914,3.0165115517970946,2.939570082805554,3.094567517120103,3.141957552417659,4.198907174583997,3.050589398827688
27,2.76,4.958573349401922,2.8412347542247423,2.4716255276797274,2.966953965841858,2.9592686075757064,3.059646464276137,2.9014339786586083,2.9487170616192024,2.9781834842512938,3.0175365866896255,2.9293367284330496,2.9559222778057666,3.017034518058062,3.023609794063362,2.9665335216199042,3.057567100302429,2.9131826131551954,2.932788374912107,3.0030029652523718,3.6570364583367763,3.1353487950330075,2.8366532956657506,2.8399640155769976,3.075965263707797,2.975689422229302,2.9678836045219725,2.9824022116306654,2.861251837821054,3.0147129964332153,2.9629240753902764,3.002871624999716,2.9264961758945134,3.080414099852347,3.127298737847985,4.175628912935183,3.0367579412937635
28,2.68,4.727353339031466,2.759305837014634,2.35153669237819,2.8483485057687785,2.8574538676926897,2.945393090214302,2.803300324353858,2.833448306844476,2.8713755436396546,2.896720219191427,2.8163727625830437,2.8488455769993357,2.9063102049028453,2.9123829632140037,2.8607022836287914,2.945699297218534,2.8135024760009424,2.81996723708471,2.8933069287531166,3.4973506490276143,3.01731528681331,2.716775056952038,2.7494877879652284,2.9625147004895958,2.869124744934815,2.857063905542379,2.86889425530374,2.7680236133096985,2.908105714717632,2.857448801713181,2.8937522106206943,2.821904920606191,2.9671867617103036,3.0100282212905993,3.989402819744679,2.9261062810223684
29,2.7466666666666666,4.920036681006846,2.8275799346897244,2.4516107217961385,2.947186389163012,2.942299484261871,3.040604235265831,2.885078369607817,2.9295056024900816,2.96038216081602,2.9974005254399256,2.9105094007913825,2.9380761610046946,2.998580465865526,3.0050719889218027,2.9488949819547186,3.0389224664551135,2.8965692569628203,2.913984851940874,2.9847202925024963,3.630422156785249,3.115676543663058,2.816673589213466,2.8248846443083693,3.057056836504764,2.9579286426802214,2.949413654692041,2.963484218909511,2.8457138004024953,2.996945116147285,2.9453448631107606,2.984685055936546,2.909064300013126,3.0615428768286734,3.107753651755088,4.144591230736766,3.018315997915198
