,"Southern Company Services, Inc. - Trans",ISO New England,"Midcontinent Independent System Operator, Inc.","PJM Interconnection, LLC","Alcoa Power Generating, Inc. - Yadkin Division","Associated Electric Cooperative, Inc.",City of Homestead,City of Tallahassee,Duke Energy Carolinas,"Duke Energy Florida, Inc.",Duke Energy Progress East,Duke Energy Progress West,"Electric Energy, Inc.",Florida Municipal Power Pool,Florida Power & Light Co.,Gainesville Regional Utilities,"Gridforce Energy Management, LLC",JEA,Louisville Gas and Electric Company and Kentucky Utilities Company,Utilities Commission of New Smyrna Beach,New York Independent System Operator,NorthWestern Corporation,Ohio Valley Electric Corporation,PowerSouth Energy Cooperative,Public Service Company of New Mexico,Seminole Electric Cooperative,"Dominion Energy South Carolina, Inc.",South Carolina Public Service Authority,Southeastern Power Administration,Southwest Power Pool,Southwestern Power Administration,Tampa Electric Company,Tennessee Valley Authority,Western Area Power Administration - Rocky Mountain Region,Western Area Power Administration - Upper Great Plains West,New Brunswick System Operator,"Electric Reliability Council of Texas, Inc."
10,3.16,6.114673401254211,3.250879340275287,3.07206970418742,3.559981266207257,3.4683423069907935,3.6309133345853146,3.3921022501823623,3.52506083549284,3.5122231873094902,3.621618424180621,3.494156557683084,3.491305781837924,3.5706560838341486,3.57974394831016,3.495689711575473,3.616906115721907,3.411583298926465,3.4968940640490933,3.5514831477486526,4.455465504882595,3.725516336131499,3.4360444892343214,3.2923451536358477,3.6432180797988076,3.5085128087017425,3.5219820994199456,3.5499419932652976,3.3273929603778356,3.547749405011133,3.4903004437757588,3.548468696894832,3.4494524523361285,3.6465507905625683,3.713651320634917,5.106759378887707,3.5900162426507443
11,4.06,8.715898517921854,4.172579658889012,4.423069101329725,4.894292692029403,4.6137581306747375,4.916263792780963,4.4961058611108085,4.821834326708524,4.71381251919043,4.980802558535359,4.765001173495659,4.695918665910275,4.816304606830341,4.831045795365452,4.686291138975499,4.875418900415729,4.532984841911821,4.766131864607311,4.785563558365283,6.251930859610678,5.0533933036031025,4.784674674763602,4.310202714268258,4.9195369160035805,4.7073654282647315,4.768703712940382,4.826906501943219,4.376210486130592,4.747081324311448,4.676897272643093,4.776062108658839,4.626104074329762,4.920358344660565,5.032944631905511,7.201802927280881,4.83484742070395
12,4.41,9.727486063292606,4.531018671683238,4.948457755773957,5.413191579849128,5.059197617662939,5.416122304301495,4.9254405986940935,5.326135128847957,5.181097259366354,5.509374166339979,5.259218524089439,5.164379231938414,5.300723476884418,5.317663180331401,5.149302805186621,5.364840538907773,4.969085441961682,5.2597243426021745,5.265483718049529,6.95055627533827,5.569789902064283,5.3091419691361015,4.706036210069752,5.415883130083215,5.173585891428118,5.2535398959761075,5.323503810873523,4.784083968367776,5.213488181817126,5.13835159498039,5.253459546567065,5.0836908162161745,5.41572794903201,5.546003141844076,8.01654208498934,5.318948434391309
13,4.76,10.739073608663356,4.889457684477464,5.4738464102181865,5.93209046766885,5.504637104651139,5.915980815822024,5.354775336277378,5.83043593098739,5.6483819995422735,6.0379457741446005,5.75343587468322,5.63283979796655,5.785142346938493,5.804280565297347,5.6123144713977435,5.854262177399815,5.405186042011543,5.753316820597036,5.745403877733774,7.649181691065857,6.086186500525462,5.833609263508599,5.101869705871245,5.912229344162849,5.639806354591501,5.738376079011833,5.820101119803825,5.191957450604958,5.679895039322804,5.599805917317687,5.73085698447529,5.541277558102587,5.911097553403452,6.05906165178264,8.831281242697797,5.803049448078666
14,5.109999999999999,11.750661154034104,5.24789669727169,5.999235064662416,6.4509893554885736,5.950076591639339,6.415839327342553,5.784110073860662,6.334736733126821,6.115666739718195,6.56651738194922,6.2476532252769985,6.101300363994687,6.269561216992567,6.290897950263295,6.075326137608863,6.343683815891857,5.8412866420614025,6.246909298591898,6.225324037418019,8.347807106793445,6.602583098986641,6.358076557881097,5.497703201672738,6.408575558242482,6.106026817754886,6.223212262047558,6.316698428734127,5.59983093284214,6.146301896828481,6.061260239654983,6.208254422383515,5.998864299989,6.406467157774894,6.572120161721204,9.64602040040625,6.287150461766024
15,5.46,12.76224869940486,5.606335710065917,6.524623719106646,6.969888243308298,6.395516078627541,6.915697838863085,6.213444811443948,6.839037535266256,6.582951479894117,7.095088989753841,6.741870575870778,6.569760930022825,6.753980087046643,6.777515335229243,6.538337803819987,6.833105454383899,6.277387242111264,6.740501776586761,6.705244197102266,9.046432522521037,7.118979697447822,6.882543852253596,5.893536697474231,6.904921772322117,6.572247280918272,6.708048445083284,6.813295737664431,6.007704415079325,6.61270875433416,6.522714561992281,6.685651860291742,6.456451041875415,6.901836762146338,7.08517867165977,10.460759558114713,6.771251475453383
16,3.92,8.311263499773556,4.029204053771321,4.212913639552035,4.686733136901514,4.435582335879458,4.716320388172752,4.324371966077495,4.620114005852751,4.526898623120063,4.769373915413512,4.5673142332581484,4.508534439499021,4.622537058808712,4.636398841379075,4.5010864724910515,4.679650245018912,4.358544601891877,4.568694873409367,4.593595494491586,5.972480693319645,4.8468346642186315,4.574887757014603,4.151869315947661,4.720998430371727,4.520877242999378,4.574769239726092,4.628267578371099,4.213061093235719,4.560518581309177,4.492315543708175,4.58510313349555,4.443069377575196,4.722210502911989,4.827721227930085,6.8759072641975,4.641207015229008
17,3.92,8.311263499773556,4.029204053771321,4.212913639552035,4.686733136901514,4.435582335879458,4.716320388172752,4.324371966077495,4.620114005852751,4.526898623120063,4.769373915413512,4.5673142332581484,4.508534439499021,4.622537058808712,4.636398841379075,4.5010864724910515,4.679650245018912,4.358544601891877,4.568694873409367,4.593595494491586,5.972480693319645,4.8468346642186315,4.574887757014603,4.151869315947661,4.720998430371727,4.520877242999378,4.574769239726092,4.628267578371099,4.213061093235719,4.560518581309177,4.492315543708175,4.58510313349555,4.443069377575196,4.722210502911989,4.827721227930085,6.8759072641975,4.641207015229008
18,3.2,6.23028340643944,3.291843798880341,3.1321141218381894,3.6192839962437975,3.5192496769323016,3.6880400216162323,3.441169077334738,3.5826952128802043,3.56562715761531,3.6820266079297204,3.550638540608088,3.5448441322411397,3.6260182404117574,3.6353573637348395,3.5486053305710294,3.6728400172638547,3.461423367503592,3.5533046329627918,3.606331165998281,4.535308409537176,3.7845330902413483,3.495983608591178,3.3375832674417327,3.699943361407909,3.5617951473489864,3.5773919489097423,3.6066959714287616,3.3740070726335136,3.6010530458689254,3.5430380806143074,3.603028404084343,3.50174807998029,3.703164459633591,3.7722865789136106,5.19987242548296,3.645342072786443
19,3.1766666666666667,6.162844236748055,3.26794786469406,3.0970882115419074,3.5846907370558156,3.4895537111330883,3.654716120848197,3.412546761495852,3.549075159404242,3.534474841603582,3.6467885007427454,3.517690717235169,3.5136134278392634,3.5937236490748194,3.6029162047371095,3.5177378861569544,3.6402119080310515,3.432349994166935,3.520398467763134,3.5743364886859976,4.488733381822002,3.750106650343936,3.4610191222996782,3.311194367721633,3.6668536138026004,3.5307137831380944,3.545069536707361,3.5735894841667406,3.3468155071510344,3.5699592553685466,3.512274459125154,3.5712019082237942,3.4712422971878625,3.670139819342161,3.738082678251039,5.145556481635727,3.613068671873952
20,3.1533333333333333,6.095405067056672,3.2440519305077777,3.0620623012456254,3.5500974778678334,3.4598577453338755,3.621392220080162,3.383924445656967,3.51545510592828,3.5033225255918534,3.611550393555771,3.48474289386225,3.482382723437387,3.5614290577378807,3.57047504573938,3.4868704417428797,3.607583798798249,3.403276620830277,3.487492302563477,3.5423418113737144,4.44215835410683,3.715680210446524,3.4260546360081783,3.2848054680015335,3.6337638661972913,3.4996324189272023,3.5127471245049797,3.5404829969047205,3.3196239416685556,3.538865464868168,3.4815108376360007,3.5393754123632464,3.440736514395435,3.6371151790507312,3.7038787775884674,5.091240537788498,3.580795270961462
21,3.13,6.027965897365287,3.220155996321496,3.0270363909493425,3.5155042186798515,3.4301617795346613,3.588068319312126,3.3553021298180807,3.4818350524523174,3.472170209580125,3.576312286368796,3.451795070489331,3.4511520190355114,3.529134466400942,3.5380338867416494,3.4560029973288047,3.5749556895654453,3.37420324749362,3.454586137363819,3.5103471340614316,4.395583326391657,3.681253770549111,3.3910901497166783,3.2584165682814334,3.600674118591982,3.4685510547163094,3.4804247123025966,3.5073765096427003,3.2924323761860768,3.5077716743677896,3.4507472161468478,3.5075489165026976,3.410230731603007,3.6040905387593014,3.6696748769258964,5.036924593941267,3.5485218700489707
22,3.35,6.663820925884047,3.445460518649296,3.357280688028573,3.8416692338808214,3.7101523142129595,3.902265097982174,3.625169679156146,3.798824128082818,3.765892046262133,3.9085572969888434,3.76244597657685,3.745612946253198,3.8336263275777895,3.843907671577388,3.747038901804367,3.8825921480461587,3.6483236246678183,3.7648442663891615,3.812011234434386,4.834719301991856,4.005845918153282,3.720755306179391,3.5072261942138008,3.9126631674420382,3.7616039172761515,3.7851788844964824,3.819523389541748,3.5488099935923065,3.8009416990856444,3.7408042187588633,3.807627306045011,3.6978566836458953,3.9154657186499238,3.9921687974587092,5.549046350215155,3.852813935795311
23,3.54,7.212968450513883,3.640041697023304,3.642491671869727,4.123357201554385,3.9519623214351256,4.173616861379033,3.8582371081299285,4.072587420672796,4.019560905214776,4.1954961697970665,4.030735395470616,3.9999201106684725,4.09659657132143,4.108071394844617,3.9983880920332613,4.14827818037041,3.885063950409171,4.03279446872923,4.07253932112012,5.2139730991011195,4.286175500175065,4.005466123124462,3.7221072347917543,4.182108255085268,4.0146950258505605,4.048375669573019,4.089104785818199,3.7702270268067775,4.054133993160155,3.991307993741967,4.06678591519519,3.9462609149556624,4.184380646737279,4.270686274282501,5.991333321542603,4.1156116289398765
24,3.54,7.212968450513883,3.640041697023304,3.642491671869727,4.123357201554385,3.9519623214351256,4.173616861379033,3.8582371081299285,4.072587420672796,4.019560905214776,4.1954961697970665,4.030735395470616,3.9999201106684725,4.09659657132143,4.108071394844617,3.9983880920332613,4.14827818037041,3.885063950409171,4.03279446872923,4.07253932112012,5.2139730991011195,4.286175500175065,4.005466123124462,3.7221072347917543,4.182108255085268,4.0146950258505605,4.048375669573019,4.089104785818199,3.7702270268067775,4.054133993160155,3.991307993741967,4.06678591519519,3.9462609149556624,4.184380646737279,4.270686274282501,5.991333321542603,4.1156116289398765
25,3.58,7.328578455699112,3.681006155628359,3.7025360895204966,4.182659931590926,4.002869691376635,4.230743548409951,3.9073039352823042,4.13022179806016,4.072964875520596,4.255904353546166,4.08721737839562,4.053458461071688,4.151958727899039,4.163684810269297,4.051303711028819,4.204212081912358,3.9349040189862983,4.0892050376429285,4.127387339369747,5.2938160037557,4.345192254284915,4.065405242481319,3.76734534859764,4.2388335366943695,4.067977364497805,4.103785519062816,4.1458587639816615,3.8168411390624555,4.1074376340179475,4.0440456305805155,4.121345622384702,3.9985565425998244,4.240994315808301,4.3293215325611945,6.084446368137856,4.170937459075575
26,3.586666666666667,7.347846789896649,3.687833565395868,3.712543492462291,4.192543719930349,4.011354253033552,4.240264662915104,3.9154817398077,4.13982752762472,4.081865537238232,4.2659723841710155,4.096631042216454,4.062381519472224,4.161185753995308,4.172953712840076,4.060122980861411,4.213534398836015,3.943210697082486,4.098606799128545,4.136528675744685,5.307123154531464,4.355028379969889,4.075395095707462,3.7748850342319535,4.248287750295885,4.076857754272345,4.113020493977782,4.155317760342238,3.824610157771735,4.116321574160912,4.052835236720274,4.130438906916288,4.007272480540517,4.250429927320138,4.339094075607643,6.099965209237063,4.180158430764857
27,3.5933333333333333,7.367115124094187,3.694660975163377,3.7225508954040856,4.202427508269772,4.019838814690471,4.249785777420256,3.9236595443330957,4.149433257189281,4.090766198955869,4.276040414795865,4.106044706037287,4.07130457787276,4.170412780091574,4.182222615410856,4.068942250694004,4.222856715759673,3.9515173751786734,4.108008560614161,4.145670012119623,5.320430305307228,4.3648645056548645,4.085384948933605,3.7824247198662677,4.257741963897402,4.085738144046886,4.122255468892748,4.164776756702816,3.8323791764810147,4.125205514303877,4.061624842860031,4.139532191447872,4.015988418481211,4.259865538831975,4.348866618654092,6.1154840503362715,4.18937940245414
28,3.6,7.386383458291726,3.7014883849308857,3.732558298345881,4.212311296609196,4.028323376347389,4.2593068919254105,3.9318373488584912,4.159038986753842,4.099666860673506,4.286108445420715,4.115458369858121,4.080227636273296,4.1796398061878435,4.191491517981636,4.077761520526597,4.232179032683332,3.9598240532748616,4.1174103220997775,4.154811348494562,5.333737456082991,4.374700631339839,4.095374802159748,3.789964405500582,4.26719617749892,4.094618533821427,4.131490443807715,4.174235753063393,3.8401481951902943,4.134089454446842,4.07041444899979,4.1486254759794585,4.024704356421905,4.269301150343812,4.358639161700541,6.131002891435482,4.198600374143423
29,3.6,7.386383458291726,3.7014883849308857,3.732558298345881,4.212311296609196,4.028323376347389,4.2593068919254105,3.9318373488584912,4.159038986753842,4.099666860673506,4.286108445420715,4.115458369858121,4.080227636273296,4.1796398061878435,4.191491517981636,4.077761520526597,4.232179032683332,3.9598240532748616,4.1174103220997775,4.154811348494562,5.333737456082991,4.374700631339839,4.095374802159748,3.789964405500582,4.26719617749892,4.094618533821427,4.131490443807715,4.174235753063393,3.8401481951902943,4.134089454446842,4.07041444899979,4.1486254759794585,4.024704356421905,4.269301150343812,4.358639161700541,6.131002891435482,4.198600374143423
30,3.34,6.634918424587739,3.4352194039980315,3.3422695836158813,3.8268435513716863,3.6974254717275823,3.8879834262244444,3.6129029723680515,3.784415533735977,3.752541053685678,3.8934552510515683,3.7483254808455992,3.732228358652394,3.8197857884333875,3.830004317721218,3.7338099970554777,3.8686086726606708,3.635863607523536,3.7507416241607365,3.7982992298719784,4.81475857582821,3.9910917296258197,3.7057705263401775,3.49591666576233,3.898481847039762,3.7482833326143403,3.771326422124033,3.8053348950008825,3.5371564655283865,3.7876157888711957,3.7276198095492257,3.793987379247633,3.6847827767348553,3.9013123013821676,3.9775099828890355,5.525768088566341,3.8389824782613857
31,3.06,5.825648388291138,3.148468193762651,2.921958660060497,3.4117244411159073,3.3410738821370214,3.4880966170080203,3.269435182301424,3.3809748920244314,3.378713261544941,3.4705979648078724,3.3529516003705755,3.3574599058298844,3.4322506923901273,3.4407104097484607,3.3634006640865803,3.4770713618670372,3.286983127483648,3.3558676417648465,3.4143631021245824,4.255858243246139,3.5779744508568765,3.2861966908421785,3.179249869121135,3.501404875776055,3.3753069620836325,3.3834574756954523,3.40805704785664,3.21085767973864,3.4144903028666542,3.3584563516793886,3.412069428921053,3.3187133832257247,3.5050166178850133,3.567063174938184,4.873976762399575,3.4517016673114997
32,2.91,5.3921108688465305,2.994851473993697,2.6967920938701124,3.189339203478883,3.1501712448563643,3.2738715406420784,3.0854345804800163,3.164845976821817,3.178448372898117,3.244067275748749,3.1411441644018128,3.1566910918178257,3.224642605224095,3.2321601019059116,3.1649670928532423,3.2673192310847337,3.100082870319422,3.1443280083384773,3.2086830336884775,3.9564473507914575,3.356661622944942,3.061424993253965,3.0096069423490666,3.288685069741926,3.175498192156468,3.1756705401087126,3.195229629743653,3.036054758779847,3.214601649649935,3.1606902135348327,3.2074705269603845,3.1226047795601195,3.292715358868681,3.3471809563930845,4.52480283766738,3.244229804302632
33,2.89,5.334305866253916,2.97436924469117,2.666769885044728,3.159687838460613,3.1247175598856103,3.24530819712662,3.060901166903829,3.1360287881281352,3.1517463877452077,3.2138631838741993,3.112903172939311,3.129921916616218,3.196961526935291,3.2043533941935722,3.1385092833554644,3.23935228031376,3.0751628360308585,3.116122723881628,3.1812590245636634,3.916525898464167,3.3271532458900177,3.0314554335755366,2.986987885446124,3.2603224289373762,3.1488570228328454,3.1479656153638143,3.1668526406619213,3.0127477026520086,3.187949829221039,3.134321395115559,3.1801906733656287,3.0964569657380387,3.2644085243331697,3.3178633272537383,4.478246314369754,3.2165668892347825
34,2.87,5.276500863661302,2.9538870153886423,2.636747676219344,3.1300364734423427,3.0992638749148558,3.2167448536111607,3.036367753327641,3.1072115994344536,3.125044402592297,3.1836590919996492,3.08466218147681,3.10315274141461,3.1692804486464863,3.176546686481232,3.112051473857686,3.211385329542786,3.0502428017422947,3.087917439424779,3.1538350154388497,3.8766044461368767,3.2976448688350932,3.0014858738971086,2.964368828543182,3.2319597881328255,3.122215853509224,3.120260690618916,3.1384756515801895,2.9894406465241694,3.1612980087921434,3.1079525766962846,3.1529108197708733,3.070309151915958,3.2361016897976587,3.2885456981143917,4.431689791072127,3.188903974166934
35,2.85,5.218695861068688,2.933404786086115,2.6067254673939586,3.100385108424073,3.0738101899441013,3.1881815100957023,3.011834339751453,3.0783944107407715,3.0983424174393877,3.1534550001251,3.0564211900143077,3.076383566213002,3.1415993703576817,3.1487399787688917,3.085593664359908,3.1834183787718118,3.0253227674537313,3.059712154967929,3.1264110063140356,3.836682993809586,3.2681364917801687,2.97151631421868,2.9417497716402394,3.203597147328275,3.0955746841856016,3.092555765874017,3.1100986624984577,2.96613359039633,3.1346461883632477,3.0815837582770103,3.125630966176118,3.0441613380938772,3.2077948552621476,3.2592280689750455,4.385133267774501,3.1612410590990847
36,2.75,4.929670848105616,2.830993639573479,2.456614423267036,2.9521282833327236,2.9465417650903296,3.0453647925184075,2.8891672718705146,2.934308467272362,2.964832491674839,3.002434540752351,2.915216232701799,2.942537690204963,3.003193978913661,3.009706440207193,2.9533046168710158,3.0435836249169426,2.900722596010914,2.9186857326836826,2.9892909606899654,3.6370757321731317,3.1205946065055454,2.8216685158265373,2.828654487125527,3.0617839433055223,2.9623688375674915,2.954031142149524,2.9682137170898004,2.8495983097571354,3.0013870862187675,2.9497396661806397,2.989231698202339,2.9134222689834735,3.066260682584592,3.112639923278312,4.15235065128637,3.0229264837598397
37,2.74,4.9007683468093095,2.820752524922216,2.441603318854344,2.937302600823589,2.933814922604953,3.0310831207606785,2.876900565082421,2.9198998729255217,2.9514814990983846,2.987332494815077,2.9010957369705492,2.9291531026041597,2.9893534397692587,2.995803086351023,2.940075712122127,3.029600149531456,2.8882625788666325,2.904583090455258,2.975578956127559,3.6171150060094868,3.105840417978084,2.806683735987323,2.817344958674056,3.047602622903248,2.949048252905681,2.940178679777075,2.9540252225489345,2.837944781693216,2.9880611760043205,2.9365552569710034,2.975591771404962,2.9003483620724335,3.0521072653168373,3.0979811087086397,4.1290723896375585,3.0090950262259155
38,2.74,4.9007683468093095,2.820752524922216,2.441603318854344,2.937302600823589,2.933814922604953,3.0310831207606785,2.876900565082421,2.9198998729255217,2.9514814990983846,2.987332494815077,2.9010957369705492,2.9291531026041597,2.9893534397692587,2.995803086351023,2.940075712122127,3.029600149531456,2.8882625788666325,2.904583090455258,2.975578956127559,3.6171150060094868,3.105840417978084,2.806683735987323,2.817344958674056,3.047602622903248,2.949048252905681,2.940178679777075,2.9540252225489345,2.837944781693216,2.9880611760043205,2.9365552569710034,2.975591771404962,2.9003483620724335,3.0521072653168373,3.0979811087086397,4.1290723896375585,3.0090950262259155
39,2.66,4.669548336438852,2.738823607712107,2.321514483552805,2.8186971407505084,2.832000182721935,2.9168297466988427,2.7787669107776702,2.8046311181507937,2.844673558486745,2.866516127316877,2.7881317711205416,2.8220764017977276,2.878629126614041,2.8845762555016634,2.834244474131013,2.91773234644756,2.7885824417123786,2.7917619526278608,2.8658829196283024,3.457429196700323,2.9878069097583855,2.6868054972736095,2.726868731062286,2.9341520596850454,2.842483575611193,2.82935898079748,2.840517266222008,2.7447165571818593,2.8814538942887364,2.8310799832939066,2.866472357025938,2.79575710678411,2.9388799271747925,2.980710592151253,3.9428462964470534,2.898443365954519
40,2.64,4.6117433338462375,2.71834137840958,2.2914922747274207,2.789045775732239,2.806546497751181,2.8882664031833842,2.7542334972014824,2.775813929457112,2.8179715733338355,2.8363120354423272,2.75989077965804,2.79530722659612,2.850948048325237,2.856769547789324,2.807786664633235,2.8897653956765863,2.7636624074238147,2.7635566681710118,2.8384589105034883,3.4175077443730326,2.958298532703461,2.6568359375951807,2.7042496741593434,2.9057894188804947,2.8158424062875707,2.801654056052582,2.8121402771402764,2.7214095010540205,2.8548020738598407,2.8047111648746323,2.8391925034311827,2.7696092929620293,2.9105730926392814,2.9513929630119065,3.896289773149427,2.87078045088667
41,2.62,4.553938331253622,2.6978591491070523,2.2614700659020364,2.759394410713969,2.7810928127804266,2.859703059667925,2.7297000836252945,2.74699674076343,2.791269588180925,2.8061079435677776,2.731649788195538,2.768538051394512,2.823266970036433,2.8289628400769837,2.781328855135456,2.8617984449056126,2.7387423731352514,2.7353513837141623,2.811034901378674,3.3775862920457413,2.928790155648536,2.6268663779167523,2.681630617256401,2.877426778075944,2.7892012369639487,2.773949131307683,2.7837632880585446,2.6981024449261817,2.8281502534309446,2.778342346455358,2.8119126498364264,2.743461479139948,2.88226625810377,2.92207533387256,3.8497332498518,2.8431175358188208
