Time,Coal_100_200,Coal_200_300,Coal_300_400,Coal_400_600,Coal_50_100,Coal_600_800,Coal_800_1000,Coal_All_n_0_100,Coal_All_n_100_200,Coal_All_n_ovr_200,Gas_50_100,Gas_All_n_0_100,Gas_All_n_100_200,Gas_All_n_ovr_200,Gas_below_50,Nuclear_800_1000,Nuclear_ovr_1000,Coal_below_50,Coal_ovr_1000,Gas_100_200,Gas_200_300,Gas_300_400,Gas_400_600,Gas_600_800,Gas_800_1000,Gas_ovr_1000,Nuclear_below_50,Nuclear_50_100,Nuclear_100_200,Nuclear_200_300,Nuclear_300_400,Nuclear_400_600,Nuclear_600_800,Nuclear_All_n_0_100,Nuclear_All_n_100_200,Nuclear_All_n_ovr_200
11,3328.2512491511498,3311.00993326,3121.1464604505,9563.19193665075,1880.7364072002001,10285.5741728463,3748.556651928,10.369315928599999,547.25861193164,742.00041823704,6020.9491111704,36.9,1959.5490769254397,8299.24879694532,118.3533420402,888.9,2362.9547719143497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,3277.3262490764596,3044.41902419,3121.1464604505,9563.19193665075,1880.7364072002001,10285.5741728463,3748.556651928,10.369315928599999,547.25861193164,742.00041823704,5879.0491111704005,32.8,1959.5490769254397,8385.36446366496,118.3533420402,888.9,2362.9547719143497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,3277.3262490764596,3044.41902419,3121.1464604505,9563.19193665075,1861.5911690937,10697.5314671872,3748.556651928,10.369315928599999,547.25861193164,742.00041823704,5879.0491111704005,32.8,1959.5490769254397,7770.95996803092,118.3533420402,888.9,2362.9547719143497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,3277.3262490764596,3082.78975583,3121.1464604505,9563.19193665075,1826.6792643363,10697.5314671872,3748.556651928,10.369315928599999,547.25861193164,742.00041823704,5879.0491111704005,32.8,1959.5490769254397,8236.22571517728,118.3533420402,888.9,2362.9547719143497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,3277.3262490764596,3082.78975583,3121.1464604505,9573.988603209451,1826.6792643363,10697.5314671872,3748.556651928,10.369315928599999,547.25861193164,742.00041823704,5879.0491111704005,32.8,2170.7962740487096,8156.56946507532,118.3533420402,888.9,2362.9547719143497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,3277.3262490764596,3082.78975583,3121.1464604505,9573.988603209451,1826.6792643363,10697.5314671872,3748.556651928,10.369315928599999,547.25861193164,742.00041823704,5879.0491111704005,32.8,2014.6262740487098,7522.81049747592,118.3533420402,888.9,2362.9547719143497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,3277.3262490764596,3082.78975583,3121.1464604505,8962.1379440343,1826.6792643363,10697.5314671872,3748.556651928,10.369315928599999,547.25861193164,742.00041823704,5879.0491111704005,32.8,1858.45627404871,7522.81049747592,118.3533420402,888.9,2362.9547719143497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,3277.3262490764596,3045.98975583,3121.1464604505,8822.2558560795,1826.6792643363,10697.5314671872,3748.556651928,10.369315928599999,547.25861193164,742.00041823704,6091.8991111704,32.8,1858.45627404871,7522.81049747592,118.3533420402,888.9,2362.9547719143497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,3460.9183419289498,3009.18975583,3121.1464604505,8564.621171597251,1826.6792643363,10029.631467187199,3748.556651928,10.369315928599999,547.25861193164,742.00041823704,6091.8991111704,36.9,2065.17267540899,7534.86488171388,118.3533420402,888.9,2362.9547719143497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,3617.08834192895,3239.18975583,3121.1464604505,8564.621171597251,1968.5792643363002,10292.4452468604,3748.556651928,10.369315928599999,547.25861193164,742.00041823704,6091.8991111704,36.9,2065.17267540899,7534.86488171388,118.3533420402,888.9,2362.9547719143497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,3617.08834192895,3239.18975583,3121.1464604505,8614.88151649185,1987.7245024428,10535.1265114904,3917.5173967998,6.492952294099999,547.25861193164,742.00041823704,6091.8991111704,36.9,2065.17267540899,7522.81049747592,118.3533420402,888.9,2362.9547719143497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,3460.9183419289498,3239.18975583,3121.1464604505,8384.7420425775,1987.7245024428,10969.2615114904,4464.5327810733,6.492952294099999,547.25861193164,742.00041823704,6162.849111170401,36.9,1858.45627404871,7522.81049747592,118.3533420402,888.9,2362.9547719143497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,3617.08834192895,3082.78975583,3121.1464604505,8384.7420425775,2015.8792643599502,10301.361511490399,4464.5327810733,6.492952294099999,391.08861193164,742.00041823704,6162.849111170401,36.9,1858.45627404871,7828.69049747592,118.3533420402,888.9,2362.9547719143497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,3617.08834192895,3082.78975583,3456.8764604505004,8714.70434202975,2015.8792643599502,10301.361511490399,3748.556651928,6.492952294099999,391.08861193164,742.00041823704,6091.8991111704,41.0,1858.45627404871,7828.69049747592,118.3533420402,888.9,2362.9547719143497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3617.08834192895,3082.78975583,3456.8764604505004,8714.70434202975,2015.8792643599502,10121.360093116999,3748.556651928,6.492952294099999,391.08861193164,742.00041823704,6091.8991111704,41.0,2098.65252400797,8134.57049747592,118.3533420402,888.9,2362.9547719143497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,3617.08834192895,3082.78975583,3456.8764604505004,9488.1334049865,1990.6751215197,9822.208244153,2932.5529800096,6.492952294099999,391.08861193164,742.00041823704,6233.7991111704005,41.0,2098.65252400797,8008.8082661322,118.3533420402,888.9,2362.9547719143497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,3617.08834192895,2852.78975583,3456.8764604505004,9296.9853909015,1990.6751215197,9822.208244153,2932.5529800096,6.492952294099999,391.08861193164,742.00041823704,6233.7991111704005,41.0,2170.7962740487096,7702.9282661321995,118.3533420402,888.9,2362.9547719143497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,3460.9183419289498,2852.78975583,3456.8764604505004,9296.9853909015,2035.15964533035,9822.208244153,2859.656651928,6.492952294099999,391.08861193164,742.00041823704,6233.7991111704005,41.0,2170.7962740487096,7845.32067980928,118.3533420402,888.9,2362.9547719143497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,3460.9183419289498,2852.78975583,3456.8764604505004,8523.55632794475,2035.15964533035,9822.208244153,2859.656651928,6.492952294099999,391.08861193164,742.00041823704,6233.7991111704005,41.0,2170.7962740487096,7539.44067980928,118.3533420402,888.9,2362.9547719143497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,3460.9183419289498,2852.78975583,3456.8764604505004,8591.7458015352,2014.88821673865,10957.638244152999,2859.656651928,6.492952294099999,391.08861193164,742.00041823704,6304.7491111704,41.0,2170.7962740487096,7879.9770346081195,118.3533420402,888.9,2362.9547719143497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,3460.9183419289498,2852.78975583,3456.8764604505004,8591.7458015352,2014.88821673865,10957.638244152999,2985.6581238156,6.492952294099999,391.08861193164,742.00041823704,6446.6491111704,41.0,2170.7962740487096,8597.23442230704,118.3533420402,888.9,2362.9547719143497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,3460.9183419289498,2852.78975583,3456.8764604505004,8280.18484928535,2014.88821673865,10957.638244152999,3761.9140597824,6.492952294099999,391.08861193164,742.00041823704,6517.599111170401,45.099999999999994,2326.9662740487097,9662.31569340528,118.3533420402,888.9,2362.9547719143497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,3460.9183419289498,2852.78975583,3456.8764604505004,8211.9953756949,1955.7632167623,10962.3751238651,4649.7804548625,6.8753704747999995,391.08861193164,742.00041823704,6517.599111170401,45.099999999999994,2326.9662740487097,10407.53072446728,123.75334204020001,888.9,2362.9547719143497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,3617.08834192895,2852.78975583,3456.8764604505004,8211.9953756949,1955.7632167623,11147.1884471576,4703.5246075448995,6.8753704747999995,391.08861193164,742.00041823704,6517.599111170401,45.099999999999994,2115.71907692544,10178.12072446728,123.75334204020001,888.9,2362.9547719143497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,3617.08834192895,2852.78975583,3456.8764604505004,8211.9953756949,1974.9084548688002,11426.3387976782,3815.6582124648,6.8753704747999995,391.08861193164,742.00041823704,6517.599111170401,45.099999999999994,1959.5490769254397,9115.27812454836,123.75334204020001,888.9,2362.9547719143497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,3617.08834192895,2852.78975583,3456.8764604505004,8211.9953756949,1974.9084548688002,11426.3387976782,3636.8315024922,6.492952294099999,547.25861193164,742.00041823704,6446.6491111704,45.099999999999994,1803.37907692544,8651.98500486312,123.75334204020001,888.9,2362.9547719143497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,3617.08834192895,3053.9219553499997,3456.8764604505004,8231.67799825785,1955.7632167623,10758.4387976782,3636.8315024922,6.492952294099999,547.25861193164,1047.88041823704,6162.849111170401,45.099999999999994,1647.2090769254398,8561.95382271012,121.05334204020001,888.9,2362.9547719143497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,3617.08834192895,3015.55122371,3456.8764604505004,8717.52799825785,1955.7632167623,10546.2619359851,3207.9935740851,6.492952294099999,547.25861193164,1047.88041823704,6233.7991111704005,45.099999999999994,1647.2090769254398,9479.59382271012,115.6533420402,888.9,2362.9547719143497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,3617.08834192895,3006.70506974,3456.8764604505004,8717.52799825785,1955.7632167623,10684.900365465799,3207.9935740851,6.492952294099999,391.08861193164,1047.88041823704,6233.7991111704005,45.099999999999994,1871.5659782854998,10101.50218088052,115.6533420402,888.9,2362.9547719143497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,3617.08834192895,2858.64979335,3495.50026583154,8717.52799825785,1908.46321673865,10736.2772885941,3207.9935740851,6.492952294099999,391.08861193164,1047.88041823704,6233.7991111704005,45.099999999999994,1871.5659782854998,9183.86218088052,115.6533420402,888.9,2362.9547719143497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,3617.08834192895,2764.96324521,3831.2302658315402,9203.37799825785,1901.22181198125,11292.8606217048,3207.9935740851,6.8395886595999995,391.08861193164,1047.88041823704,6233.7991111704005,45.099999999999994,1871.5659782854998,9634.2557347116,115.6533420402,888.9,2362.9547719143497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,3460.9183419289498,2764.96324521,3831.2302658315402,8993.30571272865,1901.22181198125,11076.6964798313,3207.9935740851,6.8395886595999995,547.25861193164,1047.88041823704,6517.599111170401,45.099999999999994,1715.3959782855,9529.38259181076,115.6533420402,888.9,2362.9547719143497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,3460.9183419289498,2764.96324521,3831.2302658315402,9203.37799825785,1884.2501215197,10975.1598886716,3219.2426249187,6.8395886595999995,547.25861193164,1047.88041823704,6517.599111170401,45.099999999999994,1715.3959782855,9685.01433581076,115.6533420402,888.9,2362.9547719143497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,3460.9183419289498,2805.12909879,3831.2302658315402,9203.37799825785,1906.88655008775,10975.1598886716,3219.2426249187,6.492952294099999,547.25861193164,1047.88041823704,6517.599111170401,45.099999999999994,1715.3959782855,9224.47242380928,118.3533420402,888.9,2362.9547719143497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,3460.9183419289498,2805.12909879,3831.2302658315402,8717.52799825785,1968.6453826413,10975.1598886716,3219.2426249187,6.492952294099999,547.25861193164,1047.88041823704,6446.6491111704,45.099999999999994,1715.3959782855,8918.59242380928,118.3533420402,888.9,2362.9547719143497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,3460.9183419289498,2575.12909879,3845.17432323012,8717.52799825785,1985.6423055480002,10619.893930969,3378.3536031144004,6.492952294099999,547.25861193164,1047.88041823704,6375.6991111704,45.099999999999994,1715.3959782855,9077.97817095564,118.3533420402,888.9,2362.9547719143497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,3460.9183419289498,2575.12909879,4180.90432323012,8814.33269735985,1966.4970674415001,11007.0978240797,3378.3536031144004,6.492952294099999,391.08861193164,1047.88041823704,6304.7491111704,45.099999999999994,2496.2459782855,9842.67817095564,118.3533420402,888.9,2362.9547719143497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,3511.84334200364,2751.01145165,4180.90432323012,8814.33269735985,1931.9230197729,11007.0978240797,3817.0665874026004,6.492952294099999,391.08861193164,1047.88041823704,6375.6991111704,45.099999999999994,2496.2459782855,9687.04642695564,118.3533420402,888.9,2362.9547719143497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,3511.84334200364,2751.01145165,4180.90432323012,8814.33269735985,1931.9230197729,11007.0978240797,4238.1596554446005,6.492952294099999,391.08861193164,1047.88041823704,6375.6991111704,45.099999999999994,2027.7359782854999,9075.28642695564,118.3533420402,888.9,2362.9547719143497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,3562.7683420783296,2751.01145165,4180.90432323012,8814.33269735985,2002.8730197729,11674.997824079699,3349.2596554446004,6.492952294099999,391.08861193164,1077.31490468676,6588.5491111704005,45.099999999999994,2027.7359782854999,8565.48642685368,118.3533420402,888.9,2362.9547719143497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,3562.7683420783296,2751.01145165,4180.90432323012,9018.292283949,2028.7754007196502,12715.7817962561,3349.2596554446004,6.492952294099999,391.08861193164,1077.31490468676,6517.599111170401,45.099999999999994,2027.7359782854999,9177.24642685368,118.3533420402,888.9,2362.9547719143497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,3562.7683420783296,2751.01145165,4374.52638681633,9018.292283949,2065.3090197729002,13383.6817962561,3349.2596554446004,6.492952294099999,391.08861193164,1077.31490468676,6517.599111170401,49.199999999999996,2027.7359782854999,9177.24642685368,118.3533420402,888.9,2362.9547719143497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,3562.7683420783296,2774.01145165,4374.52638681633,9345.050225316001,2076.0754007433,12715.781796256098,3349.2596554446004,6.492952294099999,391.08861193164,1077.31490468676,6517.599111170401,49.199999999999996,2027.7359782854999,9177.24642685368,118.3533420402,479.9654110482,2362.9547719143497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,3562.7683420783296,2774.01145165,4374.52638681633,9345.050225316001,2055.8039721516,12715.781796256098,3469.9744701387003,8.465507849199998,391.08861193164,1077.31490468676,6517.599111170401,49.199999999999996,2027.7359782854999,9590.12337504096,118.3533420402,479.9654110482,2362.9547719143497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3562.7683420783296,2774.01145165,4290.14979928737,9345.050225316001,2096.90992450665,13383.6817962561,3443.9480683683005,8.465507849199998,391.08861193164,1077.31490468676,6588.5491111704005,49.199999999999996,2183.9059782854997,9441.00687504096,123.75334204020001,479.9654110482,2362.9547719143497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,3562.7683420783296,3004.01145165,4625.879799287371,9078.6389700702,2117.8098891444,14051.5817962561,2993.9860332465,8.465507849199998,391.08861193164,1077.31490468676,6693.60968810985,49.199999999999996,2340.0759782855,9593.94687504096,126.45334204020001,479.9654110482,2362.9547719143497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,3769.86334215302,2985.61145165,4656.32569994793,9078.6389700702,2117.8098891444,14051.5817962561,2993.9860332465,8.465507849199998,391.08861193164,1077.31490468676,6693.60968810985,50.4997872357,2553.03506925138,9587.560716071519,126.45334204020001,479.9654110482,2362.9547719143497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,3718.9383420783297,3020.99606707,4656.32569994793,9373.865236720201,2101.41468644745,14051.5817962561,2631.8415891642003,8.465507849199998,391.08861193164,1077.31490468676,6693.60968810985,46.399787235699996,2553.03506925138,9593.48862306012,126.45334204020001,479.9654110482,2362.9547719143497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,3718.9383420783297,3153.66796366,4992.05569994793,8888.0152367202,2101.41468644745,14016.783645220099,2840.635729725,8.465507849199998,391.08861193164,1077.31490468676,7261.2096881098505,46.399787235699996,2340.0759782855,9486.25430679288,126.45334204020001,479.9654110482,2362.9547719143497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,3718.9383420783297,3131.90211008,4408.3733139592805,8888.0152367202,2091.2789721516,14079.0103533859,3114.9875813025,8.465507849199998,391.08861193164,1077.31490468676,7119.30968810985,46.399787235699996,2183.9059782854997,9474.16418812392,126.45334204020001,479.9654110482,2362.9547719143497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,3718.9383420783297,3131.90211008,5079.8333139592805,8075.4072953532,2091.2789721516,14185.267171507,3410.4402486369,8.465507849199998,391.08861193164,1077.31490468676,6872.349111170401,45.099999999999994,2027.7359782854999,10544.45392452144,126.45334204020001,1038.2915447043,2362.9547719143497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,3718.9383420783297,3131.90211008,5079.8333139592805,8081.83709498445,2105.91944838825,14185.267171507,3488.9445899289003,8.465507849199998,391.08861193164,1077.31490468676,6872.349111170401,45.099999999999994,2027.7359782854999,10383.249631152239,126.45334204020001,1368.8654110481998,2362.9547719143497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,3875.1083420783298,3096.51749466,5385.117413298721,8126.0052768468,1999.49444838825,14185.267171507,4103.7765570102,8.465507849199998,391.08861193164,1077.31490468676,6659.4991111704,45.099999999999994,2027.7359782854999,10383.249631152239,126.45334204020001,1368.8654110481998,2362.9547719143497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,3824.1833420036396,3096.51749466,5387.240714182621,8168.11227700875,2070.4444483882503,14079.0103533859,4413.5310724488,8.465507849199998,391.08861193164,1077.31490468676,6474.412154661,45.099999999999994,2027.7359782854999,9548.5448628546,123.75334204020001,1368.8654110481998,2725.6938556484997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,3824.1833420036396,3096.51749466,5387.240714182621,8168.11227700875,2070.4444483882503,14290.2545114302,3709.9287948636,8.465507849199998,391.08861193164,1077.31490468676,6687.262154661001,45.099999999999994,2027.7359782854999,9548.5448628546,123.75334204020001,1368.8654110481998,2725.6938556484997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,3824.1833420036396,3171.19281941,5051.51071418262,7891.132370439451,2070.4444483882503,14290.2545114302,3462.2484811206,8.465507849199998,391.08861193164,1077.31490468676,6687.262154661001,45.099999999999994,2027.7359782854999,8964.83896180512,126.45334204020001,1368.8654110481998,2725.6938556484997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,3773.2583419289494,3171.19281941,5012.88690880158,7891.132370439451,2109.5100354009,14334.5165536679,3807.9318145527,8.465507849199998,391.08861193164,1047.88041823704,6829.162154661,45.099999999999994,2340.0759782855,9336.5110614258,126.45334204020001,1368.8654110481998,2725.6938556484997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,3773.2583419289494,3171.19281941,5348.61690880158,8387.34164567715,2038.5600354009,13666.6165536679,3802.082307657,8.465507849199998,391.08861193164,1047.88041823704,6801.3991111704,45.099999999999994,2496.2459782855,8793.65235844704,126.45334204020001,1368.8654110481998,2725.6938556484997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,3773.2583419289494,3171.19281941,5012.88690880158,8301.06646365285,2037.4338449157,12998.716553667899,4769.9506449711,8.465507849199998,391.08861193164,1047.88041823704,6730.4491111704,49.199999999999996,2496.2459782855,8640.71235844704,126.45334204020001,1368.8654110481998,2725.6938556484997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,3773.2583419289494,3176.71281941,5012.88690880158,8405.8576403616,2037.4338449157,13417.471646713899,4995.5768590413,8.465507849199998,391.08861193164,1047.88041823704,6730.4491111704,49.199999999999996,2183.9059782854997,8570.773961827079,123.75334204020001,1368.8654110481998,2387.5628065511996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,3773.2583419289494,3176.71281941,5012.88690880158,8405.8576403616,2027.70355921155,13521.1828267676,5260.782260289599,8.465507849199998,391.08861193164,1047.88041823704,6801.3991111704,49.199999999999996,2027.7359782854999,8262.88423754544,123.75334204020001,1368.8654110481998,2387.5628065511996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,3773.2583419289494,3176.71281941,5107.69438402629,8405.8576403616,1991.26003537725,12717.3986044947,5255.1577348728,8.465507849199998,391.08861193164,1047.88041823704,6872.349111170401,45.099999999999994,2183.9059782854997,8274.29804819328,123.75334204020001,1368.8654110481998,2387.5628065511996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,3773.2583419289494,3422.52066398,5107.69438402629,8405.8576403616,1991.26003537725,13442.2452265389,5255.2245650415,8.465507849199998,547.25861193164,1047.88041823704,6801.3991111704,45.099999999999994,2036.7300620494098,8227.27246595484,123.75334204020001,1368.8654110481998,2387.5628065511996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,3773.2583419289494,3422.52066398,5443.424384026291,8301.06646365285,1991.26003537725,13504.6314900036,4786.0363749291,8.465507849199998,570.96298688702,1047.88041823704,6765.06625209525,45.099999999999994,2997.0140616549697,8533.15246595484,123.75334204020001,1368.8654110481998,2387.5628065511996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,3702.6801658412296,3422.52066398,5429.48032662771,8808.9143558058,1917.6157315474502,13677.4650777102,5881.6147708212,8.465507849199998,570.96298688702,1047.88041823704,6836.01625209525,45.099999999999994,2997.0140616549697,8533.15246595484,123.75334204020001,1368.8654110481998,2387.5628065511996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,3702.6801658412296,3422.52066398,5429.48032662771,8808.9143558058,1933.2810410859001,14046.6361470336,5915.2852254744,8.465507849199998,570.96298688702,1047.88041823704,7013.3386965213,45.099999999999994,2997.0140616549697,8316.10226892576,118.3533420402,1368.8654110481998,2387.5628065511996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,3702.6801658412296,3507.01045995,5429.48032662771,8808.9143558058,1933.2810410859001,14072.981091849098,5915.2852254744,8.465507849199998,570.96298688702,1047.88041823704,7013.3386965213,45.099999999999994,3153.18406165497,8616.13115525232,118.3533420402,1368.8654110481998,2387.5628065511996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
