Time,Coal_100_200,Coal_200_300,Coal_300_400,Coal_400_600,Coal_50_100,Coal_600_800,Coal_800_1000,Coal_All_n_0_100,Coal_All_n_100_200,Coal_All_n_ovr_200,Gas_50_100,Gas_All_n_0_100,Gas_All_n_100_200,Gas_All_n_ovr_200,Gas_below_50,Nuclear_800_1000,Nuclear_ovr_1000,Coal_below_50,Coal_ovr_1000,Gas_100_200,Gas_200_300,Gas_300_400,Gas_400_600,Gas_600_800,Gas_800_1000,Gas_ovr_1000,Nuclear_below_50,Nuclear_50_100,Nuclear_100_200,Nuclear_200_300,Nuclear_300_400,Nuclear_400_600,Nuclear_600_800,Nuclear_All_n_0_100,Nuclear_All_n_100_200,Nuclear_All_n_ovr_200
2570,5801.701136576589,7909.18868723,7313.584906343311,23855.833029849902,2347.9952463891,27328.8907174155,20786.9552221368,28.978051139099996,1093.1899999999998,1275.3280594734,14858.8273028976,69.69999999999999,12735.11872094476,31907.10003989268,170.10000000000002,4160.11697859,11023.410860513899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2571,5801.701136576589,7909.18868723,7313.584906343311,23855.833029849902,2347.9952463891,26802.985205473,20786.9552221368,28.978051139099996,1093.1899999999998,1275.3280594734,14858.8273028976,69.69999999999999,12735.11872094476,31810.50635558556,170.10000000000002,4160.11697859,10968.376447124749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2572,5801.701136576589,7909.18868723,7313.584906343311,23653.55619445275,2347.9952463891,26802.985205473,20786.9552221368,28.978051139099996,1093.1899999999998,1275.3280594734,14858.8273028976,73.8,12735.11872094476,31810.50635558556,170.10000000000002,4160.11697859,10968.376447124749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2573,5801.701136576589,7909.18868723,7313.584906343311,23653.55619445275,2347.9952463891,26802.985205473,20867.061625232098,28.978051139099996,1093.1899999999998,1275.3280594734,14858.8273028976,73.8,12735.11872094476,31504.62635558556,170.10000000000002,4160.11697859,10968.376447124749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2574,5801.701136576589,7909.18868723,6977.85490634331,24127.861244073152,2347.9952463891,26802.985205473,20867.061625232098,28.978051139099996,1093.1899999999998,1275.3280594734,14929.7773028976,73.8,12735.11872094476,31504.62635558556,172.8,4160.11697859,10968.376447124749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2575,5844.46196993967,7909.18868723,6977.85490634331,24127.861244073152,2277.0452463891,26823.4861748981,21520.4243592753,28.978051139099996,1093.1899999999998,1309.7787078310798,15284.5273028976,73.8,12735.11872094476,31521.263210997,172.8,4160.11697859,10968.376447124749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2576,5844.46196993967,7909.18868723,7004.0838125933105,24232.65242029605,2277.0452463891,26823.4861748981,21472.5605129847,33.0780511391,1093.1899999999998,1309.7787078310798,15497.377302897601,73.8,12735.11872094476,31521.263210997,172.8,4160.11697859,10968.376447124749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2577,5844.46196993967,7909.18868723,7004.0838125933105,24323.749295296053,2277.0452463891,26997.199842412498,20583.6605129847,33.0780511391,1093.1899999999998,1309.7787078310798,15568.3273028976,77.89999999999999,12578.94872094476,30921.74237091948,172.8,4175.1340720790995,10968.376447124749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2578,5844.46196993967,8139.18868723,6819.841739357071,24323.749295296053,2277.0452463891,26997.199842412498,20787.8248241178,33.0780511391,1093.1899999999998,1309.7787078310798,15758.491800130201,77.89999999999999,12601.50660976424,31021.363838688718,170.10000000000002,4175.1340720790995,10968.376447124749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2579,5844.46196993967,8139.18868723,6819.841739357071,23837.89929529605,2277.0452463891,26997.199842412498,21160.2074077308,33.0780511391,1093.1899999999998,1309.7787078310798,15687.5418001302,73.8,12359.98788881948,31236.52942706196,167.4,4175.1340720790995,10968.376447124749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2580,5844.46196993967,8139.18868723,6793.61283310707,23825.3296469409,2277.0452463891,26997.199842412498,21160.2074077308,33.0780511391,1093.1899999999998,1309.7787078310798,15687.5418001302,69.69999999999999,12359.98788881948,30764.91412162932,175.5,4175.1340720790995,10968.376447124749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2581,5844.46196993967,7909.18868723,6793.61283310707,23384.82564677895,2277.0452463891,26687.9702326852,20956.0430965977,33.0780511391,1093.1899999999998,1567.86495783108,15513.9323029449,69.69999999999999,12359.98788881948,30764.21893989456,178.20000000000002,4168.0452572478,10968.376447124749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2582,5688.29196993967,7909.18868723,6793.61283310707,23384.82564677895,2277.0452463891,26608.4392948088,20956.0430965977,33.0780511391,1249.36,1567.86495783108,15497.377302897601,69.69999999999999,12337.429999999998,30664.59747212532,170.10000000000002,4168.0452572478,10968.376447124749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2583,5688.29196993967,7909.18868723,6793.61283310707,23293.72877177895,2277.0452463891,25940.539294808797,20956.0430965977,28.978051139099996,1249.36,1567.86495783108,15142.627302897601,65.6,12337.429999999998,30653.35188385404,167.4,4168.0452572478,10968.376447124749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2584,5688.29196993967,7909.18868723,6793.61283310707,23232.22877201265,2277.0452463891,26180.9832948088,20067.143096597698,28.978051139099996,1249.36,1567.86495783108,14858.8273028976,65.6,12181.259999999998,30788.46031438572,167.4,4168.0452572478,10968.376447124749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2585,5688.29196993967,7909.18868723,6900.5332154138105,22472.53604456325,2277.0452463891,25513.0832948088,20067.143096597698,24.8780511391,1249.36,1475.17551697344,15000.727302897601,61.49999999999999,12181.259999999998,29565.635496120478,159.3,4168.0452572478,10968.376447124749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2586,5688.29196993967,7909.18868723,6900.5332154138105,22472.53604456325,2347.9952463891,25535.521930296698,20067.143096597698,24.8780511391,1249.36,1495.47418972272,14858.8273028976,61.49999999999999,12181.259999999998,29667.59549601852,159.3,4168.0452572478,10968.376447124749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2587,5688.29196993967,7775.75357267,6900.5332154138105,22472.53604456325,2347.9952463891,25535.521930296698,20067.143096597698,24.8780511391,1249.36,1495.47418972272,14787.877302897601,61.49999999999999,12181.259999999998,29463.67549591656,159.3,4168.0452572478,10968.376447124749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2588,5688.29196993967,7775.75357267,6900.5332154138105,22337.43337091715,2347.9952463891,25792.4065459382,20067.143096597698,24.8780511391,1249.36,1495.47418972272,14645.977302897601,65.6,12025.089999999998,28904.02420453608,159.3,4168.0452572478,10968.376447124749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2589,5688.29196993967,7775.75357267,6900.5332154138105,22292.087371079102,2347.9952463891,25636.3879104503,20067.143096597698,24.8780511391,1249.36,1475.17551697344,14645.977302897601,65.6,12025.089999999998,28598.140185089353,159.3,4193.3784414642,10968.376447124749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2590,5688.29196993967,7775.75357267,6900.5332154138105,22292.087371079102,2347.9952463891,25379.503294808797,20067.143096597698,24.8780511391,1249.36,1475.17551697344,14575.0273028976,65.6,12025.089999999998,28292.26018508935,159.3,4193.3784414642,10968.376447124749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2591,5688.29196993967,7775.75357267,6900.5332154138105,22292.087371079102,2418.9452463891002,24711.6032948088,19694.7605129847,24.8780511391,1249.36,1475.17551697344,14645.977302897601,65.6,12025.089999999998,28292.26018508935,159.3,4193.3784414642,10968.376447124749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2592,6000.63196993967,7775.75357267,6900.5332154138105,22292.087371079102,2418.9452463891002,24711.6032948088,19694.7605129847,24.8780511391,1249.36,1475.17551697344,14645.977302897601,65.6,12337.429999999998,28763.15439555127,156.60000000000002,4193.3784414642,10968.376447124749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2593,6000.63196993967,7775.75357267,6900.5332154138105,21594.2300985285,2418.9452463891002,24711.6032948088,19694.7605129847,24.8780511391,1249.36,1475.17551697344,14532.900740397601,65.6,12337.429999999998,28754.859721874593,156.60000000000002,4193.3784414642,10968.376447124749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2594,6000.63196993967,7775.75357267,6900.5332154138105,21594.2300985285,2418.9452463891002,24711.6032948088,19694.7605129847,24.8780511391,1249.36,1440.72486861576,14532.900740397601,65.6,12337.429999999998,28448.97972187459,156.60000000000002,4193.3784414642,10968.376447124749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2595,6000.63196993967,7775.75357267,6900.5332154138105,21594.2300985285,2508.1057464127502,25291.8113883532,19694.7605129847,24.8780511391,1093.1899999999998,1440.72486861576,14603.8507403976,65.6,12337.429999999998,28448.97972187459,156.60000000000002,4193.3784414642,10968.376447124749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2596,6000.63196993967,7775.75357267,6900.5332154138105,21594.2300985285,2508.1057464127502,25291.8113883532,19694.7605129847,24.8780511391,1093.1899999999998,1440.72486861576,14556.197755326151,65.6,12337.429999999998,28448.97972187459,156.60000000000002,4193.3784414642,10968.376447124749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2597,6000.63196993967,7775.75357267,6900.5332154138105,22040.123847972,2508.1057464127502,25291.8113883532,19694.7605129847,24.8780511391,1093.1899999999998,1440.72486861576,14556.197755326151,65.6,12337.429999999998,28143.09972187459,156.60000000000002,4193.3784414642,10968.376447124749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2598,6000.63196993967,7775.75357267,6900.5332154138105,22040.123847972,2508.1057464127502,25291.8113883532,19694.7605129847,24.8780511391,1093.1899999999998,1440.72486861576,14556.197755326151,65.6,12337.429999999998,28159.736577286032,164.70000000000002,4193.3784414642,10968.376447124749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,6000.63196993967,8005.75357267,6900.5332154138105,22040.123847972,2508.1057464127502,25291.8113883532,19694.7605129847,24.8780511391,1093.1899999999998,1440.72486861576,14485.24775532615,65.6,12805.939999999999,28646.60207122039,164.70000000000002,4155.6957971037,10968.376447124749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,6000.63196993967,8005.75357267,6900.5332154138105,21554.273847972,2508.1057464127502,25291.8113883532,19694.7605129847,24.8780511391,1093.1899999999998,1475.17551697344,14627.14775532615,65.6,12989.332293639589,28952.48207122039,164.70000000000002,4155.6957971037,10968.376447124749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2601,6000.63196993967,8005.75357267,6900.5332154138105,21554.273847972,2489.8952463891,25291.8113883532,20981.5490847519,24.8780511391,1093.1899999999998,1475.17551697344,14698.097755326151,65.6,13145.502293639589,28952.48207122039,159.3,4155.6957971037,10968.376447124749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2602,6000.63196993967,8005.75357267,6900.5332154138105,21554.273847972,2489.8952463891,25397.028511924498,20981.5490847519,24.8780511391,1093.1899999999998,1475.17551697344,14556.197755326151,65.6,12986.46678902951,29258.362071220392,156.60000000000002,4155.6957971037,10968.376447124749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2603,6000.63196993967,8005.75357267,6900.5332154138105,21554.273847972,2489.8952463891,25397.028511924498,20981.5490847519,24.8780511391,1093.1899999999998,1475.17551697344,14485.24775532615,65.6,13454.97678902951,29258.362071220392,156.60000000000002,4155.6957971037,10968.376447124749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2604,6000.63196993967,8005.75357267,6688.4932155375,20729.140372944003,2482.8002463891003,25620.0323071245,21262.624183924498,24.8780511391,1093.1899999999998,1475.17551697344,14375.8036064247,65.6,13118.279999999999,29301.463343975473,151.20000000000002,4155.6957971037,10968.376447124749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2605,6000.63196993967,7775.75357267,6688.4932155375,20729.140372944003,2482.8002463891003,25620.0323071245,21262.624183924498,27.048639375599997,1093.1899999999998,1475.17551697344,14059.54775532615,65.6,13118.279999999999,29301.463343975473,151.20000000000002,3959.322948696,10968.376447124749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2606,6156.801969939669,7545.75357267,6667.21912442559,21429.6186148197,2482.8002463891003,25620.0323071245,21262.624183924498,27.048639375599997,1093.1899999999998,1475.17551697344,13936.1564509629,65.6,12962.109999999999,28748.56207111843,151.20000000000002,3959.322948696,10968.376447124749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2607,6156.801969939669,7315.75357267,6645.94503331368,21429.6186148197,2482.8002463891003,26344.988517532798,20373.7241839245,27.048639375599997,1093.1899999999998,1475.17551697344,13723.3064509629,65.6,12962.109999999999,29054.442071118432,151.20000000000002,3959.322948696,10968.376447124749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2608,6156.801969939669,7315.75357267,6645.94503331368,21429.6186148197,2482.8002463891003,26269.5804528874,20373.7241839245,27.048639375599997,1093.1899999999998,1440.72486861576,13439.506450962901,65.6,12805.939999999999,28748.56207111843,145.8,3070.422948696,10968.376447124749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2609,6156.801969939669,7315.75357267,6645.94503331368,21429.6186148197,2482.8002463891003,25601.680452887398,20373.7241839245,27.048639375599997,1093.1899999999998,1440.72486861576,13155.7064509629,65.6,12649.769999999999,28646.60207122039,143.10000000000002,3070.422948696,10968.376447124749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2610,6000.63196993967,7315.75357267,6645.94503331368,21429.6186148197,2366.23953209325,24933.7804528874,20373.7241839245,27.048639375599997,1093.1899999999998,1440.72486861576,13155.7064509629,65.6,12962.109999999999,28477.975917460513,143.10000000000002,3070.422948696,10968.376447124749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2611,6000.63196993967,7085.75357267,6310.215033313681,21245.29489987725,2366.23953209325,24933.7804528874,20373.7241839245,27.048639375599997,1093.1899999999998,1463.8233582748799,12730.006450962901,65.6,12962.109999999999,28323.90720894295,143.10000000000002,3070.422948696,10968.376447124749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2612,6000.63196993967,7085.75357267,6310.215033313681,21245.29489987725,2366.23953209325,24828.5633293161,20589.2150926383,27.048639375599997,1093.1899999999998,1463.8233582748799,12446.2064509629,65.6,12962.109999999999,28323.90720894295,142.01566264980002,3070.422948696,10968.376447124749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2613,6000.63196993967,7085.75357267,6645.94503331368,21317.8931755662,2366.23953209325,25496.4633293161,20326.0083394839,27.048639375599997,1093.1899999999998,1463.8233582748799,12659.0564509629,65.6,13118.279999999999,28322.596303003393,142.9156626489,3070.422948696,10968.376447124749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2614,6000.63196993967,7085.75357267,7530.96254420481,21803.7431755662,2366.23953209325,25527.2077654945,20530.9589315565,27.048639375599997,1093.1899999999998,1463.8233582748799,12659.0564509629,65.6,13274.449999999999,28934.35630300339,142.9156626489,3070.422948696,10968.376447124749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2615,6000.63196993967,7085.75357267,7530.96254420481,21875.222173345952,2295.2895320932503,25527.2077654945,20582.2416241377,27.048639375599997,1093.1899999999998,1463.8233582748799,12659.0564509629,65.6,13449.459055868569,28628.48032245012,142.9156626489,3070.422948696,10968.376447124749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2616,6156.801969939669,7467.89304462,7530.96254420481,22846.922173345953,2366.23953209325,26662.6377654945,21471.1416241377,27.048639375599997,1122.65603769165,1463.8233582748799,12871.9064509629,65.6,14074.139055868569,30664.48710695076,145.6156626489,3070.422948696,10968.376447124749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2617,6156.801969939669,7310.30045207,7530.96254420481,24057.2654953575,2508.13953209325,26662.6377654945,21269.1188971074,27.048639375599997,1122.65603769165,1639.3282763678399,13013.8064509629,69.69999999999999,14386.479055868569,32441.86780729812,153.7156626489,3070.422948696,10968.376447124749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2618,6156.801969939669,7158.16098012,7840.738354734721,23985.786497577752,2508.13953209325,27454.222950556,21269.1188971074,27.048639375599997,1122.65603769165,1922.10978670872,13013.8064509629,69.69999999999999,14529.338655846908,32441.86780729812,153.7156626489,3070.422948696,10968.376447124749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2619,6156.801969939669,7158.16098012,7840.738354734721,23865.12484939695,2508.13953209325,27454.222950556,22158.0188971074,23.2028393756,1122.65603769165,1746.60486861576,13013.8064509629,69.69999999999999,14529.338655846908,32720.0946482046,152.8156626498,3070.422948696,10968.376447124749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2620,6156.801969939669,7158.16098012,7840.738354734721,23865.12484939695,2508.13953209325,27330.5377654945,21875.187079087198,23.2028393756,1122.65603769165,1746.60486861576,12942.856450962901,69.69999999999999,14386.479055868569,32720.0946482046,152.8156626498,3051.7746969291,10968.376447124749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2621,6156.801969939669,7158.16098012,7840.738354734721,23865.12484939695,2508.13953209325,27330.5377654945,21875.187079087198,23.2028393756,1122.65603769165,1746.60486861576,12942.856450962901,69.69999999999999,14386.479055868569,32720.0946482046,152.8156626498,3005.837314719,10968.376447124749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2622,6156.801969939669,7158.16098012,7840.738354734721,23865.12484939695,2508.13953209325,27330.5377654945,21875.187079087198,23.2028393756,1122.65603769165,1746.60486861576,13013.8064509629,69.69999999999999,14386.479055868569,32720.0946482046,152.8156626498,3005.837314719,10968.376447124749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2623,6156.801969939669,7158.16098012,7840.738354734721,23413.978420617303,2508.13953209325,27381.0512108053,21875.187079087198,23.2028393756,1122.65603769165,1746.60486861576,13075.801596610501,69.69999999999999,14386.479055868569,33506.818548082796,152.8156626498,3005.837314719,10968.376447124749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2624,6156.801969939669,7158.16098012,7840.738354734721,23413.978420617303,2508.13953209325,27381.0512108053,21823.904386506,23.2028393756,1122.65603769165,1746.60486861576,13146.7515966105,69.69999999999999,14386.479055868569,33523.45540349424,155.51566264980002,3005.837314719,10968.376447124749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2625,6000.63196993967,7085.75357267,7975.9749868209,23109.131361984302,2472.6645320932503,27381.0512108053,21823.904386506,22.948639375599996,1122.65603769165,1746.60486861576,13146.7515966105,69.69999999999999,14386.479055868569,33523.45540349424,156.41566264890002,3005.837314719,10968.376447124749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2626,6156.801969939669,7085.75357267,7975.9749868209,23213.922538693052,2472.6645320932503,27381.0512108053,21898.817971803,22.948639375599996,1122.65603769165,1746.60486861576,13217.701596610501,69.69999999999999,13586.789999999999,33819.3273714444,148.3156626489,3005.837314719,10968.376447124749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2627,6156.801969939669,7309.18214423,7975.9749868209,23213.922538693052,2401.71453209325,27998.4377654945,21898.817971803,22.948639375599996,1122.65603769165,1746.60486861576,13217.701596610501,69.69999999999999,13118.279999999999,33513.4473714444,148.3156626489,3005.837314719,10968.376447124749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2628,6156.801969939669,7309.18214423,7975.9749868209,23699.77253869305,2401.71453209325,27998.4377654945,21926.596096803,22.948639375599996,1122.65603769165,1746.60486861576,12933.9015966105,69.69999999999999,13118.279999999999,33195.10351115628,148.3156626489,3005.837314719,10968.376447124749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2629,6156.801969939669,7309.18214423,7840.738354734721,23699.77253869305,2330.76453209325,27998.4377654945,21926.596096803,22.948639375599996,1122.65603769165,1746.60486861576,12871.9064509629,69.69999999999999,13118.279999999999,33500.98351115628,148.3156626489,3005.837314719,11179.807238390598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2630,6156.801969939669,7309.18214423,7840.738354734721,23699.77253869305,2330.76453209325,27299.7933293161,21926.596096803,22.948639375599996,1122.65603769165,1746.60486861576,12800.9564509629,69.69999999999999,13118.279999999999,33500.98351115628,148.3156626489,3005.837314719,11179.807238390598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2631,6156.801969939669,7309.18214423,7840.738354734721,23594.9813619843,2330.76453209325,26574.8371189078,21926.596096803,22.948639375599996,1122.65603769165,1746.60486861576,12730.006450962901,69.69999999999999,13118.279999999999,33195.10351115628,144.7156626498,3005.837314719,11179.807238390598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2632,6156.801969939669,7085.75357267,7840.738354734721,23594.9813619843,2330.76453209325,26574.8371189078,21996.5882223603,22.948639375599996,1122.65603769165,1746.60486861576,12588.106450962901,69.69999999999999,12962.109999999999,33195.10351115628,144.7156626498,3005.837314719,11179.807238390598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2633,6000.63196993967,7085.75357267,7840.738354734721,23500.24495791255,2330.76453209325,26574.8371189078,21996.5882223603,22.948639375599996,1122.65603769165,1746.60486861576,12446.2064509629,69.69999999999999,12962.109999999999,33653.92351115628,144.7156626498,3005.837314719,11179.807238390598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2634,6000.63196993967,7085.75357267,8176.46835473472,23500.24495791255,2330.76453209325,26574.8371189078,21996.5882223603,22.948639375599996,1122.65603769165,1746.60486861576,12304.3064509629,69.69999999999999,12962.109999999999,33375.6966702498,144.7156626498,3365.3987638476,11179.807238390598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2635,6000.63196993967,7085.75357267,8176.46835473472,23500.24495791255,2330.76453209325,26574.8371189078,21996.5882223603,22.948639375599996,1122.65603769165,1746.60486861576,12304.3064509629,69.69999999999999,12962.109999999999,33221.627961732236,144.7156626498,3365.3987638476,10968.376447124749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2636,6000.63196993967,7085.75357267,8176.46835473472,23986.09495791255,2330.76453209325,26574.8371189078,21996.5882223603,22.948639375599996,1122.65603769165,1746.60486861576,12233.356450962901,69.69999999999999,12805.939999999999,33221.627961732236,136.61566264980002,3365.3987638476,10968.376447124749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2637,6000.63196993967,7085.75357267,8176.46835473472,23984.170799515952,2330.76453209325,25906.937118907797,22024.3663473603,22.948639375599996,1122.65603769165,1746.60486861576,12162.4064509629,69.69999999999999,12805.939999999999,32899.1111063208,136.61566264980002,3365.3987638476,10968.376447124749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2638,6000.63196993967,7315.75357267,8229.742875783271,23012.47079951595,2330.76453209325,25906.937118907797,22024.3663473603,22.948639375599996,1122.65603769165,1746.60486861576,12375.256450962901,69.69999999999999,12805.939999999999,32899.1111063208,136.61566264980002,3365.3987638476,10968.376447124749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2639,6000.63196993967,7315.75357267,8229.742875783271,23496.480458989652,2330.76453209325,25906.937118907797,22024.3663473603,22.948639375599996,1122.65603769165,1746.60486861576,12304.3064509629,69.69999999999999,12985.93432116771,32899.1111063208,136.61566264980002,4254.2987638476,10968.376447124749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2640,6156.801969939669,7315.75357267,8229.742875783271,23010.63045898965,2330.76453209325,25906.937118907797,22024.3663473603,22.948639375599996,1122.65603769165,2052.48486861576,12233.356450962901,69.69999999999999,13142.10432116771,33070.4358799572,136.61566264980002,4254.2987638476,10968.376447124749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641,6156.801969939669,7315.75357267,8441.78287565958,23065.7261788818,2259.81453209325,26574.8371189078,23464.8011365701,22.948639375599996,1122.65603769165,2052.48486861576,12375.256450962901,69.69999999999999,13142.10432116771,32855.02742928744,136.61566264980002,3365.3987638476,10968.376447124749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2642,6156.801969939669,7315.75357267,8106.05287565958,23065.7261788818,2259.81453209325,26574.8371189078,23464.8011365701,22.948639375599996,1122.65603769165,2052.48486861576,12375.256450962901,69.69999999999999,13142.10432116771,32855.02742928744,136.61566264980002,3365.3987638476,10968.376447124749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2643,6156.801969939669,7315.75357267,8106.05287565958,23065.7261788818,2259.81453209325,26666.8709958425,22913.2663473603,22.948639375599996,1122.65603769165,2052.48486861576,12375.256450962901,69.69999999999999,13142.10432116771,32855.02742928744,133.9156626498,3365.3987638476,10968.376447124749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2644,6156.801969939669,7315.75357267,8222.674875641911,22973.7091331328,2259.81453209325,26666.8709958425,22913.2663473603,22.948639375599996,1122.65603769165,2052.48486861576,12375.256450962901,69.69999999999999,13142.10432116771,32833.40152670064,133.9156626498,3365.3987638476,10968.376447124749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2645,6156.801969939669,7315.75357267,8222.674875641911,22973.7091331328,2259.81453209325,26666.8709958425,22913.2663473603,22.948639375599996,1093.1899999999998,2052.48486861576,12517.1564509629,69.69999999999999,13142.10432116771,32833.40152670064,133.9156626498,3365.3987638476,10968.376447124749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2646,6156.801969939669,7315.75357267,8297.40547360617,22955.305723983,2259.81453209325,26666.8709958425,22913.2663473603,22.948639375599996,1093.1899999999998,2052.48486861576,13226.6564509629,69.69999999999999,13142.10432116771,32764.5558799572,133.9156626498,3365.3987638476,10968.376447124749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2647,6156.801969939669,7315.75357267,8297.40547360617,22955.305723983,2259.81453209325,26691.608032854798,22913.2663473603,22.948639375599996,1093.1899999999998,2052.48486861576,13226.6564509629,69.69999999999999,13142.10432116771,32764.5558799572,133.9156626498,3365.3987638476,10299.105827314599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2648,6156.801969939669,7315.75357267,8257.64797348248,23154.7599346116,2259.81453209325,26691.608032854798,22913.2663473603,22.948639375599996,1093.1899999999998,2052.48486861576,13297.606450962901,69.69999999999999,13142.10432116771,33392.95273536864,133.9156626498,3365.3987638476,10299.105827314599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
